episode,reward,action_entropy,z_norm,actions
29,-214.70967741935482,0.5016213655471802,1.9764314572016397,"Counter({0: 36, 3: 4, 1: 3, 2: 2})"
30,-209.19047619047618,0.5593394041061401,2.0198777869062603,"Counter({0: 42, 1: 7, 3: 2, 2: 2})"
31,-206.85714285714286,0.5082255601882935,2.038031030784954,"Counter({0: 44, 1: 6, 2: 3, 3: 2})"
32,-235.76923076923077,0.3925568759441376,2.054272292590723,"Counter({0: 31, 1: 4, 3: 4, 2: 2})"
33,-216.09677419354836,0.6489651799201965,1.8898380915323894,"Counter({0: 35, 3: 4, 2: 4, 1: 2})"
34,-205.6190476190476,0.5732607245445251,2.1683281447206224,"Counter({0: 44, 1: 7, 2: 3, 3: 2})"
35,-226.77419354838707,0.6340243816375732,2.094697151242233,"Counter({0: 27, 2: 7, 1: 4, 3: 3})"
36,-219.26344086021504,0.5419750809669495,2.0904557150463727,"Counter({0: 33, 1: 8, 3: 2})"
37,-193.63589743589745,0.579733669757843,1.9792306669827164,"Counter({0: 47, 2: 6, 1: 3, 3: 2})"
38,-218.51612903225805,0.6680272817611694,2.0666250066554293,"Counter({0: 34, 2: 5, 1: 5, 3: 3})"
39,-187.4871794871795,0.7117762565612793,2.154228268989495,"Counter({0: 45, 1: 5, 3: 4, 2: 2})"
40,-225.56410256410257,0.7309370636940002,2.001304022643877,"Counter({0: 30, 2: 7, 1: 6, 3: 3})"
41,-200.8548387096774,0.7265341281890869,2.099293270936379,"Counter({0: 40, 1: 5, 2: 4, 3: 3})"
42,-226.41935483870967,0.6597784757614136,1.9620953656378246,"Counter({0: 29, 1: 7, 2: 4, 3: 2})"
43,-223.43333333333334,0.5265485644340515,2.071544141211408,"Counter({0: 36, 3: 5, 1: 5, 2: 1})"
44,-168.29047619047617,0.6959189176559448,2.031379096435778,"Counter({0: 54, 1: 6, 3: 4, 2: 2})"
45,-200.6153846153846,0.6936976313591003,2.2018012266892653,"Counter({0: 41, 3: 5, 1: 4, 2: 2})"
46,-200.05714285714285,0.7182013988494873,2.0875121246684682,"Counter({0: 41, 3: 7, 2: 4, 1: 3})"
47,-212.1075268817204,0.703666627407074,1.9315832633039225,"Counter({0: 34, 3: 5, 2: 4, 1: 3})"
48,-220.72043010752685,0.791523814201355,1.994787678770397,"Counter({0: 31, 2: 7, 1: 6, 3: 2})"
49,-230.76344086021504,0.6239723563194275,2.104183193964836,"Counter({0: 28, 2: 5, 3: 4, 1: 2})"
50,-245.0,0.6570008993148804,1.8637869561260396,"Counter({0: 26, 1: 9, 2: 8, 3: 1})"
51,-221.54761904761904,0.7051291465759277,2.0291266441345215,"Counter({0: 34, 2: 6, 3: 5, 1: 4})"
52,-216.46153846153848,0.6945538520812988,2.0888411901435076,"Counter({0: 38, 1: 6, 3: 3, 2: 2})"
53,-240.26190476190476,0.7511366009712219,2.0630657146958744,"Counter({0: 18, 1: 8, 3: 4, 2: 4})"
54,-238.87179487179486,0.7466182112693787,1.833949914749931,"Counter({0: 18, 1: 8, 2: 5, 3: 3})"
55,-228.23076923076923,0.8025254011154175,2.064374577999115,"Counter({0: 22, 1: 8, 3: 3, 2: 2})"
56,-234.66190476190474,0.6925032138824463,1.996600073926589,"Counter({0: 21, 3: 6, 1: 6, 2: 1})"
57,-228.82051282051282,0.8035311102867126,2.0338009188814863,"Counter({0: 28, 2: 8, 1: 3, 3: 2})"
58,-230.20476190476188,0.6986281871795654,2.009026032813052,"Counter({0: 33, 1: 6, 3: 4, 2: 4})"
59,-231.33870967741933,0.7571974396705627,1.9732303980149721,"Counter({0: 25, 3: 5, 1: 5, 2: 3})"
60,-229.83333333333331,0.7445135116577148,1.8457914834119835,"Counter({0: 36, 3: 6, 2: 4, 1: 3})"
61,-238.81720430107526,0.7527570724487305,2.0914767916138106,"Counter({0: 22, 2: 8, 1: 5, 3: 2})"
62,-247.82051282051282,0.6949938535690308,1.948678003417121,"Counter({0: 21, 1: 8, 2: 5, 3: 2})"
