episode,reward,alpha,ent_ref,ent_ep,argmax_ref,p0,p1,p2,p3,p4,q0,q1,q2,q3,q4,z_norm,loss_actor,loss_critic
21,22.31190476190475,0.30211085081100464,6.650792784057558e-06,1.5149279533943627e-05,0,0.9999996423721313,1.0946126138833279e-07,1.0138777639667751e-07,2.5032132811020347e-08,1.6009271064376662e-07,-38.714141845703125,-95.56522369384766,-104.13108825683594,-104.03226470947266,-116.13949584960938,1.9150243535637856,48.66969718933105,35.05053780078888
22,171.56428571428563,0.3146270513534546,5.677187800756656e-06,1.111581877921708e-05,0,0.9999996423721313,9.107360199323011e-08,8.563688425056171e-08,2.1496191493497463e-08,1.3306927826306492e-07,-33.947330474853516,-90.87718200683594,-100.88798522949219,-101.27090454101562,-115.55512237548828,1.9585199341177941,42.022207279205325,34.553083448410035
23,101.53591549295771,0.32762444019317627,4.95762924401788e-06,1.2266267731320113e-05,0,0.9999996423721313,7.775242494290069e-08,7.404555901757703e-08,1.8909378951548206e-08,1.1327193760735099e-07,-30.030574798583984,-88.69620513916016,-100.36162567138672,-99.935302734375,-115.80947875976562,1.9785296538472175,35.668452215194705,35.66133979797363
24,91.20681818181825,0.3411277234554291,4.374187028588494e-06,7.466673196176998e-06,0,0.9999996423721313,6.714450506706271e-08,6.46067377374493e-08,1.6766845689630827e-08,9.748805496201385e-08,-26.75957489013672,-85.54934692382812,-98.87307739257812,-98.0482177734375,-115.93266296386719,1.9514594942331314,30.796058530807496,34.26655789852143
25,-75.18571428571428,0.3551614284515381,3.831051799352281e-06,1.1989288395852782e-05,0,0.9999997615814209,5.9560420595516916e-08,5.7716267320984116e-08,1.5165333877575904e-08,8.62103277654569e-08,-15.148188591003418,-65.27394104003906,-78.9990463256836,-77.5518569946289,-95.03067016601562,1.8925501480698586,21.101131806373598,23.370903778076173
26,-12.959523809523802,0.3697504699230194,3.524311068758834e-06,1.0169841516471934e-05,0,0.9999997615814209,5.4193055376572374e-08,5.2707754605307855e-08,1.3986718450098579e-08,7.810707813860063e-08,-8.497612953186035,-50.16813659667969,-63.88685989379883,-61.06819152832031,-78.16010284423828,1.9091536068916322,11.363901929855347,21.38643448829651
27,47.83521126760567,0.38492053747177124,3.2783341339381877e-06,9.945518286258448e-06,0,0.9999997615814209,4.9934506307636184e-08,4.8697639698502826e-08,1.3026939527094328e-08,7.16603310024766e-08,-2.081350803375244,-38.45328903198242,-51.6404914855957,-48.0798454284668,-64.93524932861328,1.935798173546791,4.769524191617966,19.973894996643068
28,-22.876190476190494,0.40069764852523804,2.900591425714083e-06,7.523361546191154e-06,0,0.9999998807907104,4.550284415927308e-08,4.4472351135027566e-08,1.1970118229953641e-08,6.499335114540372e-08,1.8521708250045776,-31.36836051940918,-44.40076446533203,-40.742225646972656,-57.18783187866211,1.96180260181427,0.042609942206181584,21.692237689495087
29,150.90227272727276,0.4171081781387329,2.7298315217194613e-06,3.95555389332003e-06,0,0.9999998807907104,4.260718355908466e-08,4.170338741005253e-08,1.1306415359513267e-08,6.055169876617583e-08,5.725466728210449,-24.791688919067383,-36.76699447631836,-33.01190948486328,-48.99793243408203,1.9316745951771737,-3.223092929720879,19.701066756248473
30,69.80000000000004,0.4341798722743988,2.503095856809523e-06,5.631814929074608e-06,0,1.0,4.0811059420775564e-08,3.99808044448946e-08,1.0918475901178226e-08,5.7695920929745625e-08,9.477795600891113,-18.941930770874023,-29.363845825195312,-26.41834259033203,-42.09383010864258,1.9349230399727821,-5.905578340291977,16.572661333084106
31,-84.79718309859149,0.45194128155708313,2.4158448468369897e-06,9.259896614821628e-06,0,1.0,3.9376580218686286e-08,3.8611506880670277e-08,1.0624921387147879e-08,5.531666147362557e-08,12.974449157714844,-14.435921669006348,-24.011337280273438,-21.077598571777344,-37.98820114135742,1.973260070681572,-8.442338540554047,18.255750613212584
32,115.08571428571427,0.47042059898376465,2.3457482711819466e-06,5.846296062372858e-06,0,1.0,3.823430816396467e-08,3.7524049645298874e-08,1.0398371053099709e-08,5.338107911256884e-08,16.167348861694336,-10.015317916870117,-19.126846313476562,-16.131792068481445,-33.948482513427734,1.9312310117483138,-10.956841025352478,17.06435597896576
33,228.62464788732396,0.4896491467952728,2.2791939500166336e-06,6.245068561838707e-06,0,1.0,3.716831997735426e-08,3.649526192361918e-08,1.019275774893913e-08,5.1518135535388865e-08,18.595483779907227,-7.329582691192627,-16.65481948852539,-13.482420921325684,-32.82181930541992,1.8974495241045952,-13.63693389415741,19.33889293909073
34,113.99545454545452,0.5096582174301147,2.2112308215582743e-06,4.20186097471742e-06,0,1.0,3.6098846578624944e-08,3.5457667024729744e-08,9.98640814486862e-09,4.958733157423012e-08,20.984350204467773,-3.6903674602508545,-12.687954902648926,-9.203508377075195,-29.791532516479492,1.9056052124500276,-15.480283694267273,15.821929115056992
35,-111.35227272727263,0.5304802060127258,2.1444309368234826e-06,5.6521389524277765e-06,0,1.0,3.5050856439511335e-08,3.443492602173137e-08,9.778376330871197e-09,4.770331685222118e-08,23.11292839050293,-0.4475868046283722,-9.345711708068848,-5.821902275085449,-27.037094116210938,1.9730079579353332,-17.570577101707457,14.927293870449066
36,-4.411267605633803,0.5521474480628967,2.0822262740693986e-06,8.225610145018436e-06,0,1.0,3.4112577651512765e-08,3.350092470100208e-08,9.59286783341895e-09,4.5890537592185865e-08,25.198156356811523,2.8882064819335938,-5.9232611656188965,-2.138587236404419,-24.040681838989258,1.945929909646511,-20.055953884124754,16.14590460062027
37,227.57500000000002,0.5746985673904419,2.0196218883938855e-06,3.0129422157187946e-06,0,1.0,3.3174977431826846e-08,3.2545916184290036e-08,9.39721012116479e-09,4.4091940765156323e-08,26.144115447998047,5.815434455871582,-2.98335599899292,1.1751084327697754,-21.500911712646484,1.8874924618005753,-22.20130290031433,17.24416286468506
38,182.80476190476193,0.5981647968292236,1.969378899957519e-06,4.08975211030338e-06,0,1.0,3.247132340788994e-08,3.1786594689720005e-08,9.243988685625482e-09,4.259321073618594e-08,27.800426483154297,8.613190650939941,0.27765724062919617,4.38521146774292,-18.985544204711914,1.9889862450957299,-23.826526899337768,14.759681177139282
39,-4.552380952380936,0.6225879192352295,1.9115311715722783e-06,5.940871687926119e-06,0,1.0,3.16317638748842e-08,3.0922539195898935e-08,9.063585437729671e-09,4.089794458650431e-08,30.032432556152344,10.734842300415039,2.2775356769561768,6.622961044311523,-17.333322525024414,1.9440021377801895,-26.14153970718384,17.004938296079636
40,128.03732394366196,0.6480063796043396,1.8580801679490833e-06,5.921602223679656e-06,0,1.0,3.0875920487005715e-08,3.0122336625026946e-08,8.895674419306943e-09,3.932081682478383e-08,30.9974308013916,13.743839263916016,5.87450647354126,9.857903480529785,-13.88698673248291,2.004435215294361,-28.528907423019408,13.154360678195953
41,157.05454545454546,0.6744605302810669,1.8050857306661783e-06,2.9854618333047256e-06,0,1.0,3.0173282539180946e-08,2.9329690676149767e-08,8.729009515207053e-09,3.771541656760746e-08,31.578432083129883,15.328582763671875,6.941056728363037,10.96857738494873,-12.961212158203125,1.9342721512913703,-29.568346357345582,18.316175459623338
42,49.188095238095286,0.7019945979118347,1.7574520825291984e-06,5.022465302317869e-06,0,1.0,2.955555267192267e-08,2.862159398375752e-08,8.577565324685565e-09,3.626122335731452e-08,32.421836853027344,16.96103286743164,9.405255317687988,13.195049285888672,-10.916295051574707,1.9847833603620528,-31.137787017822266,15.071965925693512
43,322.1571428571428,0.7306485772132874,1.710405854282726e-06,3.1344766284746584e-06,0,1.0,2.8961460785126292e-08,2.792494591119521e-08,8.42572589476731e-09,3.481365951074622e-08,33.40260696411133,17.966154098510742,10.523163795471191,14.126411437988281,-9.87837028503418,1.956381528377533,-32.11759867668152,17.343589891195297
44,-15.914285714285654,0.7604719996452332,1.6651831629133085e-06,4.873106263403315e-06,0,1.0,2.8413866814958055e-08,2.7236630728566524e-08,8.273087104271326e-09,3.342962884289591e-08,34.63790512084961,20.129627227783203,12.343167304992676,15.914426803588867,-8.330986976623535,1.9364636319875717,-33.579832334518436,16.140512067079545
45,-11.472727272727155,0.7841061353683472,1.6310684713971568e-06,1.42972533012653e-06,0,1.0,2.8021517550769204e-08,2.6724348956008726e-08,8.160000675161427e-09,3.235873791140875e-08,35.3674430847168,21.18154525756836,13.692835807800293,17.101547241210938,-7.328431606292725,1.973361323471942,-34.836036806792215,15.5141698488223
46,50.065909090909116,0.8161107897758484,1.5893361933194683e-06,3.2894126889004838e-06,0,1.0,2.7577300443226704e-08,2.611514204886589e-08,8.019346964260876e-09,3.1001675893094216e-08,35.5279655456543,22.19093132019043,15.169122695922852,17.564624786376953,-5.997612953186035,1.9553195863962174,-35.952022533416745,16.46032053351402
47,56.256338028169,0.8494200110435486,1.5514690403506393e-06,5.970956863166066e-06,0,1.0,2.7224890786214928e-08,2.556839540091005e-08,7.889011222061981e-09,2.9720281347067612e-08,35.73397445678711,22.866565704345703,16.198816299438477,17.96981430053711,-5.116866588592529,1.9203750044107437,-36.63277690887451,16.330848108530045
48,292.40633802816905,0.8840886950492859,1.5218103044389863e-06,3.1864112770563224e-06,0,1.0,2.6995410351560167e-08,2.514612873483202e-08,7.784590749793097e-09,2.8669346008314278e-08,36.56077575683594,24.048110961914062,17.967622756958008,18.870561599731445,-3.2527663707733154,1.9446110528707505,-37.574512805938724,13.287516909837723
49,234.1204225352113,0.9201724529266357,1.4933233387637301e-06,3.954974999942351e-06,0,1.0,2.6834062083480603e-08,2.4748295857079938e-08,7.681594027530991e-09,2.7598451524113443e-08,37.285404205322266,25.344026565551758,18.66029167175293,19.231983184814453,-2.679657220840454,1.9324943512678145,-38.82719900131226,15.952115981578826
50,35.20454545454546,0.9577279686927795,1.4700374322274001e-06,2.8689930786640616e-06,0,1.0,2.6798872454492084e-08,2.442654256640253e-08,7.592608319839655e-09,2.663011500203538e-08,38.24287796020508,26.460697174072266,19.813413619995117,19.71815299987793,-1.654384732246399,1.9579275169968604,-39.93649408340454,14.94736606001854
51,-302.7166666666667,0.9878842234611511,1.4519356454911758e-06,4.300893579056719e-06,0,1.0,2.677685095875404e-08,2.4169331425127893e-08,7.522150013983264e-09,2.588207692610922e-08,38.89800262451172,26.563907623291016,20.913545608520508,20.110986709594727,-0.736515998840332,1.9837107243076448,-40.77431424048639,12.944522839207803
52,26.645454545454577,1.028202772140503,1.435786089132307e-06,3.2695511436031666e-06,0,1.0,2.6885087933692375e-08,2.397104559292984e-08,7.454535655426753e-09,2.5062238506734502e-08,39.53647994995117,27.66737937927246,22.48123550415039,21.582319259643555,1.1839613914489746,1.985002765059471,-41.509617252349855,13.791818972826004
53,143.82272727272732,1.0701667070388794,1.427840629730781e-06,3.502901336105424e-06,0,1.0,2.7286599646458853e-08,2.3911820079547397e-08,7.4122001869625365e-09,2.428443757196419e-08,39.12172317504883,28.031816482543945,22.771377563476562,22.353431701660156,1.723584532737732,1.9945590910315514,-41.56238658905029,16.871127246618272
54,136.56363636363642,1.113843560218811,1.4244008070818381e-06,2.983853846671991e-06,0,1.0,2.7874603958366606e-08,2.391473863383453e-08,7.3813875012263e-09,2.3522250813812207e-08,39.99704360961914,28.739112854003906,23.59088706970215,22.651470184326172,2.012573719024658,1.912885128557682,-42.24486618041992,14.361516256332397
55,2.127272727272775,1.1593018770217896,1.4483669019682566e-06,3.3521707791805966e-06,0,1.0,2.9080247543333826e-08,2.4370047313482246e-08,7.479259878095945e-09,2.322321179804021e-08,39.587913513183594,29.194204330444336,24.377243041992188,23.081544876098633,2.6257879734039307,1.983314121067524,-42.140214118957516,13.643283430337906
56,8.28571428571427,1.20661461353302,1.471646100981161e-06,4.63707192466245e-06,0,1.0,3.054072195141089e-08,2.4803016529517663e-08,7.524044498552485e-09,2.2713647851446694e-08,39.79778289794922,29.531518936157227,25.17620849609375,23.822431564331055,2.9567372798919678,1.9540801832079888,-42.035599117279055,15.071108196973801
57,36.18636363636368,1.2558585405349731,1.5220606428556493e-06,3.1607376058673253e-06,0,1.0,3.2809310823722626e-08,2.5655007007685526e-08,7.672047885876054e-09,2.253216102587885e-08,39.95552062988281,29.596261978149414,25.77977752685547,23.767183303833008,3.6654226779937744,1.9255679115653037,-41.7550929069519,13.14912891626358
58,171.25476190476178,1.3071118593215942,1.6060590724009671e-06,3.468464228717494e-06,0,1.0,3.631791400948714e-08,2.703488100053164e-08,7.918166566867058e-09,2.2556886136726462e-08,39.75876998901367,30.170188903808594,26.54451560974121,24.26858901977539,4.4145331382751465,1.9013951957225799,-42.118970203399655,13.331564755439759
59,76.98095238095237,1.360456943511963,1.7330809214399778e-06,3.957031822210411e-06,0,1.0,4.1500570091557165e-08,2.9007180657458775e-08,8.274507301564427e-09,2.288716594023299e-08,40.13535690307617,30.457365036010742,26.97769546508789,24.542617797851562,5.067532539367676,1.955186761021614,-42.43668592453003,11.170423274040223
60,-43.940476190476225,1.415979266166687,2.0769386992469663e-06,5.672658971889177e-06,0,0.9999998807907104,5.092569210773945e-08,3.219295052758753e-08,8.844496690585402e-09,2.3694346040770142e-08,39.372222900390625,30.225791931152344,26.7438907623291,23.675804138183594,4.113717079162598,1.8962696853280068,-42.80005331039429,15.465142832994461
61,135.07380952380947,1.4737675189971924,2.7969558686891105e-06,5.016328486817656e-06,0,0.9999998807907104,8.004801088645763e-08,4.2071697237133776e-08,1.0949841033891516e-08,2.809542287707245e-08,39.75925827026367,31.44462776184082,28.209087371826172,24.909753799438477,5.317519664764404,1.9506984201073647,-42.73525547027588,12.302453914880752
62,109.44761904761899,1.5339140892028809,5.200163741392316e-06,8.685812645126134e-06,0,0.9999996423721313,1.8864501782900334e-07,6.343161373933981e-08,1.5134904884916978e-08,3.701725503901798e-08,39.36626434326172,31.024429321289062,28.016407012939453,24.852304458618164,5.315340518951416,1.9427243798971177,-42.490676670074464,13.425952137708665
63,190.68636363636375,1.5955177545547485,0.054512668401002884,0.0967826247215271,0,0.9913612008094788,0.006861619185656309,0.0016462993808090687,0.00012968885130248964,1.1530814845173154e-06,40.45668029785156,31.58060646057129,27.987409591674805,24.85228729248047,4.618836402893066,1.982789031267166,-43.02884527206421,14.099577648639679
64,155.1761904761904,1.6564403772354126,0.04456564411520958,0.18529757857322693,0,0.9932000041007996,0.005518053658306599,0.0010797488503158092,0.0002019774547079578,1.516935839163125e-07,40.38448715209961,31.5141658782959,28.336196899414062,25.858301162719727,5.782629489898682,1.8736870938539505,-43.73998737335205,12.845773745775222
65,181.6197183098592,1.719627022743225,0.04583032801747322,0.2865724563598633,0,0.9929763078689575,0.005689146462827921,0.0011198908323422074,0.00021458903211168945,8.470115631098452e-08,41.18461990356445,32.26136779785156,29.316429138183594,26.354408264160156,6.554080963134766,1.9335602951049804,-44.21475419998169,12.51210072517395
66,210.46363636363645,1.7857540845870972,0.03649873286485672,0.18490105867385864,0,0.9946779012680054,0.00414210045710206,0.0009970578830689192,0.00018287143029738218,4.217150006979864e-08,41.26480484008789,31.45342445373535,28.764537811279297,25.635507583618164,5.634079456329346,1.9989337101578712,-45.02944116592407,13.75634458065033
67,64.00714285714285,1.855424404144287,0.03928802162408829,0.23374183475971222,0,0.9942076206207275,0.004481791984289885,0.0011006774147972465,0.00020993727957829833,3.701863349192536e-08,41.67738723754883,31.676607131958008,29.083271026611328,25.772451400756836,5.567444324493408,1.956805409491062,-45.28480995178223,14.387185844182968
68,24.87380952380949,1.9281772375106812,0.05080128833651543,0.21092434227466583,0,0.9921472668647766,0.0061563532799482346,0.0013781760353595018,0.0003183004737365991,5.015191817392406e-08,41.679447174072266,31.902198791503906,29.04984474182129,25.943359375,5.412847518920898,1.9292634856700897,-45.73539426803589,13.741006859540938
69,121.53181818181821,2.0014753341674805,0.06852998584508896,0.24876314401626587,0,0.9888222217559814,0.00869850255548954,0.0019630289170891047,0.0005161374574527144,7.31629299366432e-08,41.28921890258789,31.81858253479004,28.850421905517578,25.93109893798828,4.920154094696045,1.924288065135479,-45.41038764953613,13.621600995063782
70,46.75633802816901,2.0758605003356934,0.07420448958873749,0.32725444436073303,0,0.9875247478485107,0.010212681256234646,0.0017521169502288103,0.0005105023155920208,5.8817182235770815e-08,41.2567138671875,31.791921615600586,28.124008178710938,25.323623657226562,4.138047218322754,1.9172745746374131,-45.14319143295288,12.464703309535981
71,91.27619047619052,2.1534719467163086,0.08451039344072342,0.42071014642715454,0,0.9851644039154053,0.012632455676794052,0.0017758987378329039,0.00042719882912933826,5.6755038002620495e-08,42.39515686035156,32.96274185180664,28.663196563720703,25.45042610168457,4.207235336303711,1.9967340636253357,-45.52446462631226,13.38683009505272
72,-282.12605633802815,2.1862027645111084,0.09549310058355331,0.5840728282928467,0,0.9829484820365906,0.014151805080473423,0.0023645965848118067,0.0005350130959413946,7.577348526410788e-08,42.244075775146484,33.00575637817383,29.077850341796875,25.6770076751709,4.397486686706543,1.9604988730097392,-46.02135393992964,13.796855797250586
73,107.79523809523809,2.2635650634765625,0.13045670092105865,0.49458664655685425,0,0.974987804889679,0.02076493576169014,0.0034094182774424553,0.0008376720361411572,1.2682622241300123e-07,42.142459869384766,33.326656341552734,29.214282989501953,25.89356803894043,5.302908897399902,1.8841345819830895,-45.77770576477051,11.539846717119216
74,-399.5112676056338,2.295438766479492,0.12861338257789612,0.6974171996116638,0,0.9756527543067932,0.019812289625406265,0.0035291328094899654,0.0010057586478069425,1.472182304951275e-07,41.93382263183594,33.25076675415039,29.36268424987793,26.342496871948242,5.319025039672852,1.9763361747006336,-45.406547454466306,14.093385314366904
75,136.5478873239437,2.3715617656707764,0.1686941385269165,0.5733948349952698,0,0.9668405055999756,0.02469756081700325,0.0067221662029623985,0.0017393180169165134,3.3723085834935773e-07,41.28319549560547,32.64901351928711,29.524736404418945,26.250062942504883,6.201367378234863,1.9689424946904182,-44.809951877593996,14.204948437213897
76,-516.025,2.4400672912597656,0.19105708599090576,0.59925776720047,0,0.9626039266586304,0.024167263880372047,0.010151505470275879,0.003076779656112194,5.46580110949435e-07,41.33946990966797,32.31962585449219,30.20799446105957,27.26580047607422,6.412859916687012,1.9010539270736075,-44.49740243860193,12.298026528229585
77,-201.87045454545444,2.51430344581604,0.1912187784910202,0.5451712608337402,0,0.9629600644111633,0.022450897842645645,0.011159191839396954,0.003428911091759801,9.724126357468776e-07,42.15652847290039,32.63970184326172,30.878637313842773,27.89071273803711,7.495163440704346,1.939967160820961,-44.47578533172607,10.265531663894654
78,-116.88333333333337,2.596475839614868,0.18408285081386566,0.6083025336265564,0,0.964943528175354,0.020503120496869087,0.010732381604611874,0.003819758538156748,1.1941123148062616e-06,42.220455169677734,32.20881271362305,30.469547271728516,27.823169708251953,6.71967887878418,1.941925698518753,-44.75983627319336,11.387895957231521
79,-147.01904761904774,2.6787760257720947,0.23135288059711456,0.6888008117675781,0,0.9536395072937012,0.025961266830563545,0.014911577105522156,0.005485678091645241,2.0548770862660604e-06,41.83271026611328,32.21747970581055,30.730484008789062,27.967811584472656,6.891363143920898,1.930647993683815,-44.71167175292969,11.109492679834366
80,-483.0159090909091,2.736743211746216,0.29089176654815674,0.7932260632514954,0,0.9380372166633606,0.03483247384428978,0.019574135541915894,0.007551629561930895,4.636024641513359e-06,41.48603439331055,32.50022888183594,30.916553497314453,28.314062118530273,8.075536727905273,1.8972911032346578,-44.18370479192489,11.94577049292051
81,-262.71666666666647,2.815988540649414,0.22183169424533844,0.7582244277000427,0,0.9559600949287415,0.02533050626516342,0.013365784659981728,0.005339152179658413,4.499555416259682e-06,42.26810073852539,31.996477127075195,30.18455696105957,27.630311965942383,7.2866668701171875,1.9489337086677552,-44.0983846282959,11.729302386045456
82,-393.6386363636367,2.9039011001586914,0.25849634408950806,0.6013461947441101,0,0.9468175768852234,0.030357755720615387,0.01548819337040186,0.007329603191465139,6.865895102237118e-06,41.5788459777832,31.61201286315918,29.541080474853516,27.41398811340332,6.806617259979248,1.954264702796936,-43.854795398712156,12.277239837050438
83,-973.7514084507043,2.988544225692749,0.24862971901893616,0.885004997253418,0,0.9495182037353516,0.02796265110373497,0.015552690252661705,0.006957042962312698,9.362456694361754e-06,41.89824295043945,31.306480407714844,29.461179733276367,27.02811050415039,6.6411452293396,1.8927661045177562,-43.194619750976564,12.84496908703366
84,-45.87954545454545,3.0912108421325684,0.2634958028793335,0.7354899644851685,0,0.9457551836967468,0.027526624500751495,0.020085904747247696,0.006618226412683725,1.4070966244617011e-05,42.014713287353516,31.107284545898438,30.11293601989746,26.668027877807617,7.072232246398926,1.9447008529305458,-44.04752965927124,12.317561633586884
85,-559.4309523809522,3.147270679473877,0.28589117527008057,0.8806117177009583,0,0.939824640750885,0.031164951622486115,0.021422313526272774,0.007574820425361395,1.3295394637680147e-05,42.6480712890625,31.86018943786621,30.62119483947754,27.33892822265625,6.798451900482178,1.8550609059822865,-44.09453168689695,10.553554314833422
86,-47.77499999999999,3.2400479316711426,0.3040091395378113,0.6926143169403076,0,0.9349460601806641,0.03389253094792366,0.02272053062915802,0.00842446181923151,1.646930286369752e-05,41.803077697753906,31.017972946166992,29.594209671020508,26.45960807800293,5.756114482879639,1.9207080549001694,-43.256473789215086,15.040458308458328
