episode,reward,action_entropy,z_norm,actions
1,-964.325,1.6087226867675781,2.784454704049122,"Counter({4: 21, 1: 17, 3: 17, 0: 16, 2: 12})"
2,-334.5285714285714,1.6086232662200928,2.3782922983169557,"Counter({3: 6, 4: 5, 2: 5, 0: 2, 1: 2})"
3,-273.5181818181818,1.6077146530151367,2.4304487266038595,"Counter({2: 5, 4: 4, 3: 4, 0: 3, 1: 3})"
4,-638.8788732394368,1.6074646711349487,2.203736956630434,"Counter({4: 13, 1: 12, 0: 11, 2: 11, 3: 9})"
5,-351.47380952380956,1.606895089149475,2.128156104683876,"Counter({4: 6, 1: 4, 2: 4, 3: 3, 0: 3})"
6,-492.74285714285713,1.605386734008789,2.2416572697619173,"Counter({0: 11, 1: 11, 3: 10, 4: 9, 2: 6})"
7,-354.7477272727273,1.6001864671707153,2.269749660577093,"Counter({2: 7, 3: 6, 4: 6, 0: 5, 1: 4})"
8,-490.72112676056344,1.5947115421295166,1.9362660417189965,"Counter({4: 10, 0: 9, 1: 7, 2: 7, 3: 6})"
9,-617.114285714286,1.5580381155014038,2.0758157013318477,"Counter({1: 21, 2: 19, 0: 18, 3: 12, 4: 8})"
10,-345.0457746478873,1.5165629386901855,1.8504869754497821,"Counter({1: 11, 4: 5, 3: 4, 2: 3, 0: 3})"
11,-652.2288732394369,1.4326891899108887,2.0030617157618207,"Counter({1: 36, 0: 19, 3: 14, 2: 12, 4: 9})"
12,-268.5454545454545,1.3109527826309204,1.7631352362425432,"Counter({1: 12, 3: 5, 0: 4, 2: 2})"
13,-433.447619047619,1.288883924484253,1.9576334016663688,"Counter({1: 16, 3: 9, 0: 7, 4: 5, 2: 5})"
14,-241.01901408450703,1.2850306034088135,2.01123206615448,"Counter({1: 4, 4: 3, 3: 3})"
15,-260.20238095238096,1.2911677360534668,2.2834802974354136,"Counter({1: 4, 4: 4, 3: 2, 0: 1})"
16,-139.08863636363634,1.2665479183197021,2.1875891208648683,"Counter({2: 5, 1: 4, 3: 1})"
17,-290.5183098591549,1.3016109466552734,2.086154763763015,"Counter({1: 13, 0: 11, 3: 5, 4: 4, 2: 4})"
18,-150.38863636363635,1.3044553995132446,2.0322670578956603,"Counter({1: 6, 2: 2, 3: 2})"
19,-223.0590909090909,1.2904378175735474,2.0791693749251188,"Counter({1: 13, 0: 6, 2: 5, 4: 2, 3: 1})"
20,-197.89225352112675,1.3450534343719482,2.490072039457468,"Counter({1: 5, 3: 3, 0: 2, 4: 2, 2: 1})"
21,-200.8857142857143,1.3886663913726807,2.1317342668771744,"Counter({3: 7, 1: 4, 0: 2, 2: 2, 4: 1})"
22,-1389.9047619047624,1.446009874343872,1.9704567110538482,"Counter({0: 73, 3: 47, 1: 36, 4: 22, 2: 22})"
23,-201.8738095238095,1.4622986316680908,1.939442617552621,"Counter({2: 5, 3: 4, 0: 2, 4: 2, 1: 1})"
24,-1883.7225352112696,1.3986303806304932,1.9453929433759474,"Counter({4: 48, 0: 40, 2: 34, 1: 15, 3: 14})"
25,-791.3476190476188,1.160880208015442,1.9802437327628912,"Counter({4: 18, 3: 9, 0: 8, 2: 6, 1: 2})"
26,-657.8214285714288,1.0296645164489746,2.044243443302992,"Counter({4: 15, 2: 10, 0: 9, 1: 4, 3: 3})"
27,-424.9795454545455,0.9590245485305786,1.8571604520082474,"Counter({4: 8, 2: 5, 3: 4, 0: 2, 1: 1})"
28,-704.7954545454545,1.0286335945129395,1.9193829596042633,"Counter({4: 16, 0: 8, 2: 6, 3: 5, 1: 1})"
29,-509.6761904761905,1.0126327276229858,1.9037938237190246,"Counter({4: 11, 2: 6, 0: 2, 1: 1})"
30,-736.661904761905,0.997153103351593,1.9832138568162918,"Counter({2: 26, 4: 16, 0: 13, 1: 4, 3: 1})"
31,-329.89523809523814,1.0537818670272827,1.7682396173477173,"Counter({4: 6, 2: 4})"
32,-195.72183098591552,1.057206392288208,2.0714390158653258,"Counter({2: 7, 4: 2, 3: 1})"
33,-436.92857142857144,1.0108314752578735,2.3364421129226685,"Counter({4: 9, 3: 1})"
34,-267.6232394366197,1.0764299631118774,2.0745742321014404,"Counter({2: 5, 4: 4, 3: 2, 0: 1})"
35,-293.65714285714284,1.0977317094802856,1.9768070220947265,"Counter({4: 5, 2: 4, 3: 1})"
36,-520.5318181818182,1.1859710216522217,2.038118416070938,"Counter({4: 11, 3: 3, 2: 3, 0: 2, 1: 1})"
37,-380.7985915492957,1.331991195678711,1.9140476908002582,"Counter({3: 12, 2: 11, 0: 6, 4: 4, 1: 2})"
38,-579.2954545454544,0.706840991973877,1.9699422097206116,"Counter({0: 118, 3: 40, 2: 21, 4: 15, 1: 6})"
39,-1327.0401408450703,0.7793304920196533,1.9280151837113975,"Counter({0: 52, 3: 42, 1: 32, 4: 6, 2: 6})"
40,-333.84090909090907,0.33956819772720337,1.932678908109665,"Counter({1: 21, 0: 5, 2: 1, 3: 1})"
41,-209.825,0.29740098118782043,1.9562288522720337,"Counter({1: 6, 3: 2, 4: 2})"
42,-190.84295774647887,0.22956262528896332,2.043286116917928,"Counter({1: 12, 0: 1, 4: 1, 3: 1})"
43,-243.69761904761907,0.09579062461853027,1.8540833773820296,"Counter({1: 14, 3: 4, 0: 2, 2: 2, 4: 1})"
44,-273.60915492957747,0.07550260424613953,1.8181891097472265,"Counter({1: 20, 4: 3, 0: 2, 2: 1})"
45,-160.54761904761904,0.09258703142404556,1.9266798853874207,"Counter({1: 8, 2: 1, 4: 1})"
46,-174.14761904761906,0.09347927570343018,2.0285430908203126,"Counter({1: 9, 4: 1})"
47,-186.38636363636363,0.09838356077671051,2.1075120638398563,"Counter({1: 13, 2: 2, 4: 1, 0: 1})"
48,-151.2095238095238,0.14362913370132446,1.9808000217784534,"Counter({1: 10, 0: 1})"
49,-144.15227272727273,0.20558209717273712,1.9324955821037293,"Counter({1: 9, 2: 1})"
50,-259.5547619047619,0.1851746141910553,1.982096666097641,"Counter({1: 14, 4: 3, 3: 2, 0: 1})"
51,-176.06338028169017,0.11601746082305908,1.9275544158049993,"Counter({1: 11, 0: 1, 2: 1, 4: 1})"
52,-265.57045454545454,0.06323571503162384,1.8884796315226062,"Counter({1: 23, 0: 3, 2: 2, 4: 1})"
53,-158.0894366197183,0.09925570338964462,2.242910146713257,"Counter({1: 9, 3: 1})"
54,-195.3330985915493,0.10409247875213623,2.219387512457998,"Counter({1: 14, 2: 3, 0: 1, 4: 1})"
55,-171.78809523809525,0.0976727232336998,2.062706184387207,"Counter({1: 8, 4: 1, 3: 1})"
56,-164.36136363636365,0.07269956171512604,2.088309347629547,"Counter({1: 8, 3: 2})"
57,-153.49295774647888,0.05806819722056389,2.183246386051178,Counter({1: 10})
58,-165.93333333333334,0.059225283563137054,1.587042260169983,"Counter({1: 9, 4: 1})"
59,-158.68636363636364,0.05072878673672676,2.1013259291648865,"Counter({1: 9, 3: 1})"
60,-153.49295774647888,0.029634743928909302,2.2413496375083923,Counter({1: 10})
61,-144.9042253521127,0.03311396390199661,1.6971254229545594,"Counter({1: 7, 2: 2, 3: 1})"
62,-138.93571428571428,0.018596652895212173,2.1807442903518677,"Counter({1: 8, 2: 2})"
63,-274.04047619047617,0.009694975800812244,2.0079402170683207,"Counter({1: 15, 3: 2, 0: 1, 4: 1})"
