episode,reward,alpha,ent_ref,ent_ep,argmax_ref,p0,p1,p2,p3,p4,q0,q1,q2,q3,q4,z_norm,loss_actor,loss_critic
11,-652.2288732394369,0.18705813586711884,1.4155900478363037,1.4326891899108887,1,0.19673801958560944,0.4319912791252136,0.1105918437242508,0.20190151035785675,0.0587773323059082,-1.253765344619751,-1.1114411354064941,-1.3656558990478516,-1.2423044443130493,-1.4828078746795654,2.0030617157618207,0.9883034858438704,152.80759006076389
12,-268.5454545454545,0.1865910291671753,1.3850622177124023,1.3109527826309204,1,0.19104352593421936,0.45268514752388,0.0999748483300209,0.20309041440486908,0.05320604518055916,-1.4600186347961426,-1.3104052543640137,-1.5883746147155762,-1.4428662061691284,-1.7068617343902588,1.7631352362425432,1.5922774180122043,149.31220842444378
13,-433.447619047619,0.1858505755662918,1.3503353595733643,1.288883924484253,1,0.18831844627857208,0.47458258271217346,0.08956710249185562,0.20041045546531677,0.04712147265672684,-1.8959367275238037,-1.734419345855713,-2.0458192825317383,-1.8895193338394165,-2.167931079864502,1.9576334016663688,2.018274412268684,150.65759767804826
14,-241.01901408450703,0.18569929897785187,1.3390343189239502,1.2850306034088135,1,0.1931847333908081,0.4845198094844818,0.08924126625061035,0.1874210238456726,0.04563319683074951,-2.007225275039673,-1.846750020980835,-2.1653552055358887,-2.010765552520752,-2.2906596660614014,2.01123206615448,2.4036487340927124,149.8485450744629
15,-260.20238095238096,0.18552277982234955,1.338021159172058,1.2911677360534668,1,0.2013123780488968,0.48146405816078186,0.08767779916524887,0.18552544713020325,0.04402025043964386,-2.1380038261413574,-1.9791395664215088,-2.303840160369873,-2.144878625869751,-2.4268381595611572,2.2834802974354136,2.5400209426879883,153.53524710915306
16,-139.08863636363634,0.18535782396793365,1.3290419578552246,1.2665479183197021,1,0.19705216586589813,0.4866728186607361,0.08424755185842514,0.18911857903003693,0.04290895164012909,-2.262341022491455,-2.1059417724609375,-2.432142734527588,-2.2739431858062744,-2.5563817024230957,2.1875891208648683,2.7428091287612917,143.36056060791014
17,-290.5183098591549,0.18478450179100037,1.373544692993164,1.3016109466552734,1,0.2240259051322937,0.4438049793243408,0.08906826376914978,0.19659537076950073,0.04650552198290825,-2.737513303756714,-2.616260051727295,-2.919992208480835,-2.7620041370391846,-3.047098159790039,2.086154763763015,3.207884305053287,151.021207385593
18,-150.38863636363635,0.18458688259124756,1.3793277740478516,1.3044553995132446,1,0.23015402257442474,0.4368927478790283,0.08994024246931076,0.19622471928596497,0.0467882975935936,-2.8837685585021973,-2.7719478607177734,-3.074829578399658,-2.9088637828826904,-3.1952168941497803,2.0322670578956603,3.6415971755981444,124.92494354248046
19,-223.0590909090909,0.18401110172271729,1.399924635887146,1.2904378175735474,1,0.25861799716949463,0.4047704339027405,0.08803018927574158,0.1990465372800827,0.049534838646650314,-3.291269540786743,-3.21154522895813,-3.5067880153656006,-3.33181095123291,-3.617964029312134,2.0791693749251188,4.089398560700594,141.2156550089518
20,-197.89225352112675,0.1837281584739685,1.411517858505249,1.3450534343719482,1,0.2632392644882202,0.38249221444129944,0.08718772977590561,0.21809640526771545,0.04898437485098839,-3.485567331314087,-3.4275906085968018,-3.7027981281280518,-3.522282361984253,-3.8159070014953613,2.490072039457468,4.528038303057353,137.93000348409018
21,-200.8857142857143,0.18329903483390808,1.4404308795928955,1.3886663913726807,1,0.26189494132995605,0.3578479290008545,0.09741832315921783,0.22894498705863953,0.053893864154815674,-3.7619831562042236,-3.7236006259918213,-3.975954055786133,-3.7894227504730225,-4.082399845123291,2.1317342668771744,4.772491067647934,133.70865154266357
22,-1389.9047619047624,0.17629878222942352,1.4338716268539429,1.446009874343872,0,0.38654494285583496,0.04783499240875244,0.1512776017189026,0.26598936319351196,0.14835308492183685,-8.622686386108398,-9.020291328430176,-8.792631149291992,-8.688335418701172,-8.791035652160645,1.9704567110538482,7.89633918762207,134.46840030670165
23,-201.8738095238095,0.17581674456596375,1.4388443231582642,1.4622986316680908,0,0.38482531905174255,0.040911030024290085,0.16709543764591217,0.2397589385509491,0.1674092561006546,-9.08503532409668,-9.502421379089355,-9.240533828735352,-9.167799949645996,-9.229659080505371,1.939442617552621,11.62408345086234,133.35477556501115
24,-1883.7225352112696,0.17126630246639252,1.220977544784546,1.3986303806304932,4,0.1937084048986435,0.004998816177248955,0.23821166157722473,0.07000184804201126,0.493079274892807,-14.989212989807129,-15.734160423278809,-14.949760437011719,-15.172431945800781,-14.830464363098145,1.9453929433759474,15.652365061442056,124.36016403198242
25,-791.3476190476188,0.17071691155433655,1.047577977180481,1.160880208015442,4,0.12032654881477356,0.0017870290903374553,0.23987099528312683,0.041041772812604904,0.5969735980033875,-17.080320358276367,-17.91082191467285,-16.95543098449707,-17.280324935913086,-16.796415328979492,1.9802437327628912,20.856213148250138,121.84583477641262
26,-657.8214285714288,0.17067447304725647,0.8958867788314819,1.0296645164489746,4,0.08491677790880203,0.0009486051858402789,0.20226943492889404,0.02695312350988388,0.6849121451377869,-19.26201629638672,-20.127460479736328,-19.094295501708984,-19.449647903442383,-18.88697052001953,2.044243443302992,23.46625583927806,129.99138027284204
27,-424.9795454545455,0.17081885039806366,0.9211024641990662,0.9590245485305786,4,0.07534188032150269,0.0009142816998064518,0.2417934238910675,0.027607720345258713,0.654342770576477,-20.365720748901367,-21.286508560180664,-20.140031814575195,-20.52322769165039,-19.976764678955078,1.8571604520082474,25.541463756561278,133.45703811645507
28,-704.7954545454545,0.17087623476982117,1.022747278213501,1.0286335945129395,4,0.07665855437517166,0.0008942054118961096,0.41989797353744507,0.028488334268331528,0.47406095266342163,-22.468347549438477,-23.43560218811035,-22.153656005859375,-22.643417358398438,-22.138744354248047,1.9193829596042633,27.164900143941242,133.97597143385144
29,-509.6761904761905,0.1707848608493805,0.9638861417770386,1.0126327276229858,4,0.060059837996959686,0.0006210035062395036,0.38326865434646606,0.02322324737906456,0.5328271985054016,-23.73177719116211,-24.683855056762695,-23.386438369750977,-23.86895179748535,-23.340351104736328,1.9037938237190246,29.155415058135986,127.89651527404786
30,-736.661904761905,0.17055220901966095,1.004577875137329,0.997153103351593,4,0.06138360872864723,0.0006902741733938456,0.4236808717250824,0.032950010150671005,0.48129522800445557,-27.73561668395996,-28.623889923095703,-27.392112731933594,-27.8619327545166,-27.367969512939453,1.9832138568162918,32.37416257858276,124.30094757080079
31,-329.89523809523814,0.1705140620470047,1.008031964302063,1.0537818670272827,4,0.06648127734661102,0.000726345693692565,0.3866243064403534,0.033080410212278366,0.5130876898765564,-28.429655075073242,-29.306196212768555,-28.11846160888672,-28.541065216064453,-28.067026138305664,1.7682396173477173,35.2571044921875,134.3466018676758
32,-195.72183098591552,0.17048026621341705,0.9946602582931519,1.057206392288208,4,0.07034826278686523,0.0007598119555041194,0.323832243680954,0.0348680280148983,0.5701917409896851,-29.136030197143555,-29.992876052856445,-28.859399795532227,-29.228469848632812,-28.760177612304688,2.0714390158653258,37.64851379394531,112.00667114257813
33,-436.92857142857144,0.17045214772224426,0.982266366481781,1.0108314752578735,4,0.07572058588266373,0.0008946883026510477,0.2541959583759308,0.044500600546598434,0.6246881484985352,-29.848447799682617,-30.681583404541016,-29.629554748535156,-29.883708953857422,-29.47808074951172,2.3364421129226685,36.875809860229495,112.1137466430664
34,-267.6232394366197,0.17044603824615479,1.0632200241088867,1.0764299631118774,4,0.08676563948392868,0.001475868746638298,0.2118631899356842,0.08712004125118256,0.6127752065658569,-30.71272087097168,-31.54058837890625,-30.538557052612305,-30.67574119567871,-30.35468864440918,2.0745742321014404,39.7719612121582,120.16913795471191
35,-293.65714285714284,0.1704159379005432,1.1365365982055664,1.0977317094802856,4,0.08805031329393387,0.0019236010266467929,0.2102031111717224,0.12797951698303223,0.5718435049057007,-31.43718910217285,-32.28691482543945,-31.29191017150879,-31.37177085876465,-31.103931427001953,1.9768070220947265,39.33107643127441,118.5429931640625
36,-520.5318181818182,0.1702856421470642,1.2061101198196411,1.1859710216522217,4,0.14662787318229675,0.002458724658936262,0.1443319469690323,0.16586804389953613,0.5407134294509888,-32.840763092041016,-33.7808723449707,-32.82221221923828,-32.79935073852539,-32.59933853149414,2.038118416070938,40.83120975494385,123.86421699523926
37,-380.7985915492957,0.16933132708072662,1.2894673347473145,1.331991195678711,3,0.29204118251800537,0.0032341526821255684,0.13290280103683472,0.42695584893226624,0.1448660045862198,-35.45470428466797,-36.419036865234375,-35.56235885620117,-35.362159729003906,-35.56853103637695,1.9140476908002582,42.73029240199498,132.2518271309989
38,-579.2954545454544,0.1716911792755127,0.5196945071220398,0.706840991973877,0,0.7987771034240723,0.0004233843937981874,0.0010763297323137522,0.19841784238815308,0.0013053481234237552,-53.62837600708008,-54.03444290161133,-55.02311325073242,-53.847904205322266,-55.18373489379883,1.9699422097206116,56.50742540359497,111.50984600067139
39,-1327.0401408450703,0.17240725457668304,0.7385041117668152,0.7793304920196533,1,0.2241193652153015,0.7186166048049927,0.0002120681165251881,0.05695931240916252,9.25890781218186e-05,-69.10211181640625,-68.85948181152344,-71.2038345336914,-69.29118347167969,-72.17931365966797,1.9280151837113975,77.8159278981826,99.25470251195571
40,-333.84090909090907,0.17333140969276428,0.337024062871933,0.33956819772720337,1,0.056709714233875275,0.9173668622970581,4.517752313404344e-05,0.025861915200948715,1.6352947568520904e-05,-72.73543548583984,-72.1821060180664,-74.80371856689453,-72.79953002929688,-75.97358703613281,1.932678908109665,91.83410045078823,85.86299950735909
41,-209.825,0.17384736239910126,0.25026798248291016,0.29740098118782043,1,0.03572671487927437,0.9446427226066589,2.592379678389989e-05,0.01959575153887272,8.8353317551082e-06,-74.05353546142578,-73.38573455810547,-76.14451599121094,-74.07652282714844,-77.3917465209961,1.9562288522720337,89.44759216308594,111.11505737304688
42,-190.84295774647887,0.17471762001514435,0.15496844053268433,0.22956262528896332,1,0.01772264577448368,0.9700430035591125,1.0727012522693258e-05,0.012220249511301517,3.3364835871907417e-06,-76.05408477783203,-75.16854858398438,-78.12548828125,-76.02204132080078,-79.53976440429688,2.043286116917928,96.76946716308593,88.31973648071289
43,-243.69761904761907,0.17616304755210876,0.07954316586256027,0.09579062461853027,1,0.007061723154038191,0.9867699146270752,3.312675971756107e-06,0.006164116319268942,9.200679755849706e-07,-79.19488525390625,-78.12044525146484,-81.17794036865234,-79.01838684082031,-82.72579956054688,1.8540833773820296,100.20089754850969,73.77774147365405
44,-273.60915492957747,0.17774812877178192,0.06904781609773636,0.07550260424613953,1,0.005471188575029373,0.9888363480567932,2.5704973722895375e-06,0.00568917952477932,6.946451662770414e-07,-82.28087615966797,-81.36949920654297,-84.3796157836914,-82.2282943725586,-86.16655731201172,1.8181891097472265,103.83595153808594,86.00180503845215
45,-160.54761904761904,0.17837439477443695,0.07527198642492294,0.09258703142404556,1,0.005957330577075481,0.9876212477684021,2.963356337204459e-06,0.006417677737772465,8.105508300104702e-07,-83.62506866455078,-82.71681213378906,-85.69129180908203,-83.55340576171875,-87.57009887695312,1.9266798853874207,108.02048034667969,65.00340690612794
46,-174.14761904761906,0.17899586260318756,0.08414585888385773,0.09347927570343018,1,0.006698816083371639,0.9858466982841492,3.5699292766366852e-06,0.007450014352798462,9.925435051627574e-07,-84.87093353271484,-84.06071472167969,-86.95194244384766,-84.81440734863281,-88.92386627197266,2.0285430908203126,109.01500701904297,68.02322006225586
47,-186.38636363636363,0.18003304302692413,0.12882490456104279,0.09838356077671051,1,0.010674860328435898,0.976225733757019,7.491276392102009e-06,0.013089618645608425,2.2276424260780914e-06,-87.14331817626953,-86.38240051269531,-89.20824432373047,-87.00856018066406,-91.4305648803711,2.1075120638398563,110.60882658116958,75.59793214236988
48,-151.2095238095238,0.18068458139896393,0.18743839859962463,0.14362913370132446,1,0.015970496460795403,0.9620311856269836,1.4731012015545275e-05,0.021978944540023804,4.67296558781527e-06,-88.64238739013672,-87.87490844726562,-90.75847625732422,-88.57595825195312,-93.13312530517578,1.9808000217784534,109.47870427911931,89.94768662886186
49,-144.15227272727273,0.18126064538955688,0.20820145308971405,0.20558209717273712,1,0.017995256930589676,0.956614077091217,1.7958411262952723e-05,0.02536686696112156,5.808819878438953e-06,-90.09219360351562,-89.24701690673828,-92.19987487792969,-90.04757690429688,-94.70085906982422,1.9324955821037293,114.50426635742187,58.49418315887451
50,-259.5547619047619,0.18239814043045044,0.13065199553966522,0.1851746141910553,1,0.010983886197209358,0.9758161902427673,7.78917546995217e-06,0.013189760968089104,2.3194988898467273e-06,-92.95275115966797,-92.02446746826172,-94.96292877197266,-92.9560546875,-97.69976043701172,1.982096666097641,117.59870338439941,60.130127334594725
51,-176.06338028169017,0.18320119380950928,0.08791306614875793,0.11601746082305908,1,0.007173426914960146,0.9850819110870361,3.902492153429193e-06,0.007739628665149212,1.0866624506888911e-06,-94.99700927734375,-94.00555419921875,-96.96968078613281,-94.9513168334961,-99.87897491455078,1.9275544158049993,120.55892889840263,71.90284129551479
52,-265.57045454545454,0.18488554656505585,0.09590388834476471,0.06323571503162384,1,0.008004344999790192,0.9834290146827698,4.5504043555411045e-06,0.008560866117477417,1.2848108781327028e-06,-98.99340057373047,-98.1839370727539,-100.94776153564453,-99.00460815429688,-104.40784454345703,1.8884796315226062,126.48565305512527,61.49610397733491
53,-158.0894366197183,0.18546141684055328,0.11287027597427368,0.09925570338964462,1,0.009728780947625637,0.9798005223274231,6.07622450843337e-06,0.01046281773597002,1.7638508325035218e-06,-100.4870834350586,-99.53643798828125,-102.39700317382812,-100.46693420410156,-105.97089385986328,2.242910146713257,129.2556526184082,68.87073135375977
54,-195.3330985915493,0.1865391582250595,0.09063571691513062,0.10409247875213623,1,0.007504513021558523,0.9845235347747803,4.103561423107749e-06,0.007966749370098114,1.1456374977569794e-06,-103.30223083496094,-102.22848510742188,-105.15801239013672,-103.1842269897461,-109.07608032226562,2.219387512457998,128.9032540572317,61.49363327026367
55,-171.78809523809525,0.1871052086353302,0.07725215703248978,0.0976727232336998,1,0.0061556086875498295,0.9872300028800964,3.0949522624723613e-06,0.006610468495637178,8.405008316003659e-07,-104.63994598388672,-103.50405883789062,-106.54060363769531,-104.58745574951172,-110.71501922607422,2.062706184387207,138.4032409667969,65.05421447753906
56,-164.36136363636365,0.18767085671424866,0.06439190357923508,0.07269956171512604,1,0.004953588359057903,0.9897270798683167,2.2637127585767303e-06,0.00531648239120841,5.966952585367835e-07,-106.18323516845703,-104.87110900878906,-107.93196868896484,-106.07518005371094,-112.39552307128906,2.088309347629547,130.9854751586914,70.8773323059082
57,-153.49295774647888,0.18818044662475586,0.05264335870742798,0.05806819722056389,1,0.00390543881803751,0.9919111132621765,1.6131364191096509e-06,0.004181533120572567,4.1206220657841186e-07,-107.60169219970703,-106.17736053466797,-109.28895568847656,-107.47720336914062,-113.89775085449219,2.183246386051178,137.84044562445746,71.79624303181966
58,-165.93333333333334,0.18874700367450714,0.04093541204929352,0.059225283563137054,1,0.0029062984976917505,0.9939845204353333,1.0631553095663548e-06,0.0031078520696610212,2.6138434350286843e-07,-109.23922729492188,-107.62333679199219,-110.82270812988281,-109.03961944580078,-115.5405044555664,1.587042260169983,138.83531799316407,56.05292186737061
59,-158.68636363636364,0.18931230902671814,0.029562488198280334,0.05072878673672676,1,0.0019807261414825916,0.9958857893943787,6.254855975384999e-07,0.002132709603756666,1.463875776153145e-07,-110.9597396850586,-108.98321533203125,-112.33659362792969,-110.4973373413086,-117.17899322509766,2.1013259291648865,138.0935501098633,57.31193542480469
60,-153.49295774647888,0.18987761437892914,0.022014237940311432,0.029634743928909302,1,0.0013934229500591755,0.9970752000808716,3.9025357523314597e-07,0.0015309546142816544,8.748220636789483e-08,-112.61006164550781,-110.36375427246094,-113.76515197753906,-111.95867156982422,-118.77527618408203,2.2413496375083923,145.3102249145508,48.34436454772949
61,-144.9042253521127,0.19044214487075806,0.016903812065720558,0.03311396390199661,1,0.0010106354020535946,0.9978410005569458,2.569443608990696e-07,0.0011480298126116395,5.550371184881442e-08,-114.21907043457031,-111.68419647216797,-115.23567962646484,-113.39889526367188,-120.40814208984375,1.6971254229545594,143.0923324584961,55.226994323730466
62,-138.93571428571428,0.19100533425807953,0.013334935531020164,0.018596652895212173,1,0.0007580014644190669,0.9983536005020142,1.775404854242879e-07,0.0008881428511813283,3.7118098816790734e-08,-115.54316711425781,-112.89918518066406,-116.42576599121094,-114.75665283203125,-121.9038314819336,2.1807442903518677,144.79253082275392,47.40232038497925
63,-274.04047619047617,0.1920708864927292,0.009135551750659943,0.009694975800812244,1,0.00048262669588439167,0.9989287257194519,9.937163980566766e-08,0.000588538299780339,1.9772278037066826e-08,-117.98214721679688,-114.81071472167969,-118.3875961303711,-116.80888366699219,-124.60083770751953,2.0079402170683207,147.47094646253083,51.324914631090664
64,-245.9309523809524,0.1931857466697693,0.006475558038800955,0.006305328104645014,1,0.0003189475683029741,0.9992734789848328,5.899556754229707e-08,0.0004074615426361561,1.124332005275619e-08,-120.75875091552734,-116.82731628417969,-120.58423614501953,-119.05885314941406,-127.1863021850586,1.9353079855442048,147.92537155151368,44.82691011428833
65,-228.69318181818178,0.19429394602775574,0.004744768142700195,0.007746764924377203,1,0.0002196165733039379,0.9994875192642212,3.710742291218594e-08,0.0002927292662207037,6.811011754592755e-09,-124.08198547363281,-119.00067138671875,-123.19721221923828,-121.7918930053711,-130.20245361328125,1.7894341349601746,152.76824569702148,49.04421072006225
66,-167.1952380952381,0.19490069150924683,0.003982232417911291,0.007729468867182732,1,0.00017845707770902663,0.9995787739753723,2.8657545669830142e-08,0.00024271132133435458,5.151576054629459e-09,-126.02224731445312,-120.17195892333984,-124.5333023071289,-123.16795349121094,-131.87911987304688,1.8440825722434304,154.92375737970525,45.24375109239058
67,-185.06666666666666,0.19561535120010376,0.0032332080882042646,0.005061632487922907,1,0.0001395611761836335,0.9996662139892578,2.1131466354518125e-08,0.00019425642676651478,3.708304330274359e-09,-127.87094116210938,-121.25623321533203,-125.84130096435547,-124.51817321777344,-133.4569549560547,2.1396163276263644,151.98280921349158,47.45960543705867
68,-145.20070422535213,0.19616340100765228,0.002769123064354062,0.0060425265692174435,1,0.0001162434637080878,0.999718964099884,1.686772144182669e-08,0.00016468562535010278,2.9077495966589595e-09,-129.21267700195312,-121.91322326660156,-126.77228546142578,-125.43385314941406,-134.63714599609375,2.077635622024536,159.2039794921875,45.91860446929932
69,-181.78333333333333,0.1967100203037262,0.0023614070378243923,0.004823916591703892,1,9.640974894864485e-05,0.999764621257782,1.3414711119708045e-08,0.00013898011820856482,2.271158372479931e-09,-130.52694702148438,-122.56339263916016,-127.74821472167969,-126.34751892089844,-135.9608154296875,1.864006519317627,154.56425933837892,46.89321498870849
70,-159.17272727272726,0.19736415147781372,0.001985307550057769,0.0034783475566655397,1,7.874282891862094e-05,0.999805748462677,1.047463360492884e-08,0.00011545792949618772,1.7395864748692702e-09,-131.8452606201172,-123.00944519042969,-128.66696166992188,-127.18183898925781,-136.99057006835938,1.8274420996507008,163.01518630981445,33.60758320490519
71,-153.79545454545456,0.19790789484977722,0.0017343605868518353,0.0026835903991013765,1,6.730263703502715e-05,0.9998327493667603,8.650287597333772e-09,9.992693230742589e-05,1.4156290584210751e-09,-132.8190460205078,-123.3250961303711,-129.29844665527344,-127.80821990966797,-137.8702850341797,2.017678415775299,157.76865844726564,39.419707679748534
72,-176.40281690140844,0.1983419805765152,0.0015668125124648213,0.004651546943932772,1,5.9833182604052126e-05,0.9998505115509033,7.496063325618252e-09,8.96358469617553e-05,1.2134094840021703e-09,-133.48126220703125,-123.3163833618164,-129.52943420410156,-128.1031951904297,-138.4263916015625,1.8995476007461547,155.0583953857422,42.42103326320648
73,-154.0,0.198883518576622,0.0013862004270777106,0.002981074620038271,1,5.2005583711434156e-05,0.9998694658279419,6.314244682670278e-09,7.856593583710492e-05,1.0089262758583573e-09,-134.1127471923828,-123.01496124267578,-129.7619171142578,-128.3642120361328,-139.03013610839844,1.9025478124618531,155.798828125,35.126294708251955
74,-157.4047619047619,0.19936992228031158,0.0012369079049676657,0.0031251762993633747,1,4.567902215057984e-05,0.999884843826294,5.385717649630806e-09,6.94708141963929e-05,8.502074599903153e-10,-134.93331909179688,-123.02958679199219,-130.30828857421875,-128.945556640625,-139.82435607910156,1.9735625982284546,160.2207963731554,39.092067294650604
75,-153.49295774647888,0.19985541701316833,0.0011189252836629748,0.0026455235201865435,1,4.076094046467915e-05,0.9998968839645386,4.689908461585901e-09,6.235165346879512e-05,7.326511619609732e-10,-135.9629669189453,-123.57067108154297,-131.218017578125,-129.82362365722656,-140.7707061767578,2.3252156734466554,162.95459662543402,44.05771679348416
76,-233.04090909090908,0.20077013969421387,0.000918222707696259,0.0012782505946233869,1,3.261133679188788e-05,0.9999170303344727,3.5764151640194086e-09,5.0351056415820494e-05,5.475035980140319e-10,-137.8377685546875,-124.34908294677734,-132.84439086914062,-131.21798706054688,-142.6912078857422,2.0291193232816807,157.87507719152114,49.45083775239832
77,-145.06136363636364,0.20125322043895721,0.0008289531688205898,0.0015746320132166147,1,2.9103024644427933e-05,0.9999258518218994,3.111077839790255e-09,4.504363096202724e-05,4.713861523342189e-10,-138.76698303222656,-124.5684585571289,-133.63160705566406,-131.9424285888672,-143.74354553222656,2.062212598323822,155.78682623969183,54.50891579522027
78,-185.6838028169014,0.2017355114221573,0.0007325775222852826,0.0021305717527866364,1,2.539185334171634e-05,0.9999352693557739,2.6302588995719134e-09,3.9351420127786696e-05,3.936242998214823e-10,-139.59605407714844,-124.67603302001953,-134.3629150390625,-132.60093688964844,-144.71682739257812,2.18569678068161,156.45762295193143,54.00900650024414
79,-217.5181818181818,0.20259131491184235,0.0006043551256880164,0.0009135667351074517,1,2.0543462596833706e-05,0.9999475479125977,2.0288404289914297e-09,3.188923801644705e-05,2.978877977621863e-10,-141.2230987548828,-125.3065414428711,-135.59007263183594,-133.5890350341797,-146.46253967285156,1.8212863840162754,158.61566543579102,42.813849091529846
80,-153.49295774647888,0.20312511920928955,0.000542934110853821,0.0013801584718748927,1,1.8260780052514747e-05,0.9999533891677856,1.75748382513774e-09,2.837313513737172e-05,2.5534815928374144e-10,-142.3806610107422,-125.82386779785156,-136.61331176757812,-134.22779846191406,-147.67208862304688,1.9907769680023193,159.44519500732423,38.17642011642456
81,-162.6542253521127,0.2036581188440323,0.00050066236872226,0.001957058673724532,1,1.670164056122303e-05,0.9999573230743408,1.5775545314511419e-09,2.5975146854761988e-05,2.274213456443519e-10,-143.29425048828125,-125.955322265625,-137.29139709472656,-134.8316192626953,-148.6916961669922,1.9584130644798279,163.6906967163086,39.14400062561035
82,-156.5007042253521,0.20413723587989807,0.00046952557750046253,0.0013485595118254423,1,1.556125789647922e-05,0.99996018409729,1.448243303059371e-09,2.4220784325734712e-05,2.0750419438275713e-10,-143.9169464111328,-125.90713500976562,-137.7608184814453,-135.30792236328125,-149.5004425048828,2.0276302337646483,161.83538140190973,45.74685753716363
83,-143.5105633802817,0.20466887950897217,0.0004323338798712939,0.0013408843660727143,1,1.4214806469681207e-05,0.999963641166687,1.2974982199764895e-09,2.214150117652025e-05,1.8444326621569473e-10,-144.71258544921875,-125.91526794433594,-138.1345977783203,-135.84776306152344,-150.3246612548828,1.9859792232513427,158.3479202270508,37.285888290405275
84,-154.1,0.20514677464962006,0.0003991954727098346,0.0009593610884621739,1,1.3039081750321202e-05,0.9999667406082153,1.1667196098130717e-09,2.029338247666601e-05,1.6459653084943682e-10,-145.3972625732422,-125.83662414550781,-138.3777313232422,-136.26402282714844,-151.07745361328125,2.029999327659607,156.41233825683594,56.17595926920573
85,-205.02272727272725,0.20583617687225342,0.0003588779945857823,0.0006778000970371068,1,1.162150965683395e-05,0.9999703168869019,1.0133637262654815e-09,1.8049422578769736e-05,1.4154262484300517e-10,-146.3561248779297,-125.93911743164062,-138.7867889404297,-136.79945373535156,-152.26568603515625,1.957362135251363,157.1499962439904,40.22884119473971
86,-158.85845070422533,0.2063128650188446,0.00033481346326880157,0.0008662330219522119,1,1.07836167444475e-05,0.9999725818634033,9.248950494367136e-10,1.6735730241634883e-05,1.283489009518135e-10,-146.6399688720703,-125.56730651855469,-138.7649688720703,-136.69471740722656,-152.47430419921875,2.07355250120163,161.30727810329861,31.715202543470596
