episode,reward,action_entropy,z_norm,actions
1,-2901.385714285714,1.795825481414795,3.0982084679603576,"Counter({3: 45, 1: 44, 7: 37, 2: 34, 0: 32, 5: 4, 4: 3, 6: 1})"
2,-1121.6999999999998,1.7252458333969116,2.7212945288354224,"Counter({1: 30, 0: 18, 3: 18, 2: 13, 7: 8, 6: 2, 5: 1, 4: 1})"
3,-353.68064516129033,1.504817008972168,2.6910720552716936,"Counter({1: 8, 3: 6, 2: 4, 0: 3})"
4,-342.59230769230766,1.4019099473953247,3.2466355020349678,"Counter({3: 7, 1: 7, 2: 4, 0: 4})"
5,-327.0076923076923,1.397295594215393,2.791831131164844,"Counter({0: 8, 2: 8, 3: 6, 1: 4})"
6,-336.45714285714286,1.3736648559570312,2.900181362262139,"Counter({2: 8, 0: 8, 3: 7, 1: 3})"
7,-325.4307692307692,1.3177002668380737,2.997234740040519,"Counter({2: 8, 0: 7, 3: 6, 1: 1})"
8,-357.7,1.3292369842529297,2.686178147792816,"Counter({3: 8, 2: 7, 0: 6, 1: 3})"
9,-302.0307692307692,1.2702440023422241,2.6968714938019263,"Counter({0: 18, 2: 9, 3: 5, 1: 1})"
10,-327.27142857142854,1.1435998678207397,2.5072999159495035,"Counter({0: 13, 2: 8, 3: 7, 1: 2})"
11,-317.4769230769231,0.8890179395675659,2.631003091412206,"Counter({0: 17, 2: 13, 3: 1})"
12,-250.37692307692305,0.5059778690338135,2.5831450429455987,"Counter({0: 44, 2: 12, 3: 1, 1: 1})"
13,-178.6307692307692,0.1925668716430664,2.3576886550239893,"Counter({0: 65, 2: 3, 3: 1})"
14,-195.6307692307692,0.2123483270406723,2.0502367940816013,"Counter({0: 65, 2: 1})"
15,-178.89999999999998,0.42989832162857056,1.861503316561381,"Counter({0: 64, 2: 6, 3: 3, 1: 2})"
16,-189.9153846153846,0.6031956672668457,1.7741036377847195,"Counter({0: 52, 2: 8, 1: 3, 3: 1})"
17,-219.5,0.47787952423095703,1.8767829904189477,"Counter({0: 42, 2: 6, 3: 2, 1: 2})"
18,-245.6225806451613,0.646016538143158,2.0125509663061663,"Counter({0: 33, 2: 5, 3: 4, 1: 2})"
19,-245.6384615384615,0.5052594542503357,1.870671877861023,"Counter({0: 37, 3: 7, 2: 3, 1: 3})"
20,-246.8076923076923,0.6090533137321472,2.026336787889401,"Counter({0: 36, 3: 6, 2: 3, 1: 3})"
21,-241.73846153846154,0.6691126823425293,2.065472052452412,"Counter({0: 36, 3: 5, 1: 3, 2: 3})"
22,-227.2,0.6251903772354126,2.0530456934335097,"Counter({0: 39, 1: 7, 2: 5, 3: 2})"
23,-250.41612903225806,0.7138832211494446,2.136822028857906,"Counter({0: 26, 2: 6, 1: 5, 3: 4})"
24,-244.20967741935482,0.5397805571556091,2.0046250570652098,"Counter({0: 32, 3: 4, 1: 4, 2: 3})"
25,-251.31428571428572,0.6687052845954895,1.8989769664465213,"Counter({0: 35, 2: 7, 1: 6, 3: 3})"
26,-234.99999999999997,0.6904576420783997,2.0143401202033546,"Counter({0: 36, 1: 6, 2: 5, 3: 4})"
27,-248.67692307692306,0.6235259175300598,1.8573162707876651,"Counter({0: 34, 1: 6, 3: 4, 2: 3})"
28,-220.51428571428573,0.6174367070198059,2.1594163316946764,"Counter({0: 40, 1: 7, 2: 3, 3: 2})"
29,-222.85806451612905,0.5896103382110596,1.9480607687158789,"Counter({0: 36, 1: 5, 2: 3, 3: 3})"
30,-233.8384615384615,0.615469217300415,1.9473912080128988,"Counter({0: 32, 1: 6, 2: 4, 3: 3})"
31,-250.3322580645161,0.6390959620475769,1.9161320394939847,"Counter({0: 33, 1: 5, 3: 4, 2: 3})"
32,-240.87142857142857,0.5834196209907532,1.8584788599792792,"Counter({0: 34, 1: 7, 2: 6, 3: 2})"
33,-245.2838709677419,0.6141711473464966,1.9995020002126693,"Counter({0: 30, 1: 7, 3: 2, 2: 1})"
34,-258.9384615384615,0.5675877928733826,1.9098440923474052,"Counter({0: 32, 3: 6, 1: 4, 2: 2})"
35,-257.35161290322577,0.5324390530586243,1.9027571882520402,"Counter({0: 25, 1: 5, 3: 4, 2: 1})"
36,-237.57142857142856,0.6310765743255615,1.8402475145128039,"Counter({0: 30, 1: 7, 2: 5, 3: 3})"
37,-280.7857142857143,0.5256921052932739,1.7850637570023538,"Counter({0: 27, 3: 7, 1: 3, 2: 3})"
38,-239.89999999999998,0.6177404522895813,2.059001663836037,"Counter({0: 30, 1: 8, 2: 2, 3: 1})"
39,-250.18461538461537,0.617185115814209,1.8162677486737568,"Counter({0: 30, 2: 5, 3: 4, 1: 3})"
40,-249.35806451612902,0.6083405613899231,1.8695644445908375,"Counter({0: 27, 2: 6, 3: 3, 1: 3})"
41,-242.958064516129,0.6696478724479675,2.059543872163409,"Counter({0: 32, 3: 5, 1: 4, 2: 1})"
42,-236.20967741935482,0.5403594374656677,1.8619207173585892,"Counter({0: 28, 1: 4, 2: 4, 3: 4})"
43,-250.48387096774192,0.6158348321914673,1.9272783041000365,"Counter({0: 28, 2: 6, 3: 3, 1: 3})"
44,-259.7153846153846,0.6423233151435852,2.0331981025990986,"Counter({0: 31, 1: 5, 3: 5, 2: 1})"
45,-253.59354838709675,0.6186956763267517,1.919206663966179,"Counter({0: 30, 1: 6, 3: 3, 2: 1})"
46,-232.75806451612902,0.6390657424926758,1.9715815365314484,"Counter({0: 26, 2: 9, 1: 5})"
47,-259.07142857142856,0.3854530453681946,1.9839215502142906,"Counter({0: 30, 1: 5, 3: 4, 2: 1})"
48,-252.07142857142856,0.5231583714485168,1.843707748081373,"Counter({0: 35, 3: 6, 1: 3, 2: 2})"
49,-247.5,0.6414824724197388,1.878012017505925,"Counter({0: 31, 3: 5, 1: 4, 2: 1})"
50,-243.3,0.553597092628479,1.8811884712665639,"Counter({0: 36, 3: 6, 1: 3, 2: 2})"
51,-259.358064516129,0.5097723603248596,1.8379542249621768,"Counter({0: 23, 1: 6, 3: 3, 2: 1})"
52,-238.27142857142854,0.5380545258522034,2.073547987227744,"Counter({0: 35, 1: 6, 3: 3, 2: 3})"
53,-262.158064516129,0.5305463075637817,2.014485042435782,"Counter({0: 24, 1: 6, 3: 3, 2: 2})"
