critic,actor
117.20603942871094,-0.3211793303489685
117.09959411621094,-0.32777777314186096
116.02021026611328,-0.3355882465839386
124.58125305175781,-0.34202420711517334
129.80538940429688,-0.35031336545944214
126.61519622802734,-0.3570553660392761
124.79306030273438,-0.36460015177726746
122.49659729003906,-0.3699514865875244
113.9784164428711,-0.3775409460067749
110.80499267578125,-0.38610541820526123
118.85418701171875,-0.3897510766983032
127.39302825927734,-0.39751332998275757
127.6921615600586,-0.40528401732444763
125.2271499633789,-0.41521576046943665
123.85681915283203,-0.42785850167274475
119.46597290039062,-0.4309045970439911
129.69349670410156,-0.4445313811302185
104.0021743774414,-0.4496050477027893
130.5562744140625,-0.45790761709213257
114.64118957519531,-0.47357767820358276
106.81576538085938,-0.48152583837509155
114.21603393554688,-0.48894745111465454
120.30743408203125,-0.5086930990219116
126.09661865234375,-0.5169335603713989
127.11701965332031,-0.532014012336731
122.0928955078125,-0.5430939197540283
119.28113555908203,-0.5633670091629028
110.44767761230469,-0.5754483342170715
128.22769165039062,-0.5837196707725525
113.70415496826172,-0.6106183528900146
124.48948669433594,-0.6352928280830383
115.63726806640625,-0.6434566974639893
132.75595092773438,-0.6623414754867554
118.03466033935547,-0.6819658875465393
126.0413589477539,-0.7240063548088074
113.42872619628906,-0.7237245440483093
127.79186248779297,-0.7560192942619324
123.12060546875,-0.7949793934822083
121.79029846191406,-0.8039546012878418
119.44465637207031,-0.8223499059677124
114.64371490478516,-0.8617745637893677
121.74674987792969,-0.893036961555481
134.45486450195312,-0.9105855226516724
110.03868103027344,-0.9266539812088013
130.48928833007812,-0.9761301875114441
113.79872131347656,-1.0243593454360962
114.02338409423828,-1.0478553771972656
112.00836181640625,-1.0404893159866333
110.42721557617188,-1.1284433603286743
111.7542724609375,-1.1613492965698242
116.99453735351562,-1.2136212587356567
108.22901916503906,-1.2285854816436768
116.87994384765625,-1.305845022201538
127.23654174804688,-1.3316675424575806
101.39503479003906,-1.3238338232040405
122.34405517578125,-1.4358783960342407
116.75509643554688,-1.48557710647583
105.05580139160156,-1.5128573179244995
99.01117706298828,-1.5709446668624878
89.79560852050781,-1.59514319896698
133.7888641357422,-1.6724069118499756
104.24314880371094,-1.6620475053787231
98.11209106445312,-1.7465643882751465
93.72428894042969,-1.8009283542633057
100.30443572998047,-1.8330962657928467
104.09549713134766,-1.9203625917434692
108.43584442138672,-1.9919031858444214
108.52715301513672,-2.0226426124572754
119.09111785888672,-2.2150561809539795
84.66178131103516,-2.1022915840148926
92.51509857177734,-2.281252861022949
105.27577209472656,-2.317249059677124
78.56427764892578,-2.192652702331543
95.57742309570312,-2.507633686065674
80.31980895996094,-2.3685591220855713
90.53164672851562,-2.6048583984375
98.75173950195312,-2.664451837539673
90.08483123779297,-2.821160316467285
83.55062866210938,-2.7806601524353027
97.8382568359375,-3.160888671875
86.69346618652344,-3.064742088317871
72.8167724609375,-3.0271620750427246
70.49098205566406,-3.092054605484009
96.53369140625,-3.5322744846343994
88.83000183105469,-3.3050577640533447
83.3179931640625,-3.561980724334717
88.01560974121094,-3.632981061935425
85.03228759765625,-3.8262579441070557
90.41256713867188,-3.009981393814087
83.61199951171875,-3.3844289779663086
96.55094146728516,-3.541553020477295
74.84634399414062,-3.992096424102783
79.73384094238281,-3.39849853515625
60.601837158203125,-3.8663713932037354
71.93827819824219,-4.16732931137085
77.08616638183594,-3.8143577575683594
71.78327178955078,-4.706521987915039
70.42118835449219,-4.6937971115112305
80.01631164550781,-4.983058929443359
75.54842376708984,-5.21663236618042
78.53794860839844,-5.323768138885498
85.72201538085938,-5.429968357086182
68.5945053100586,-5.301243305206299
73.9128646850586,-5.481209754943848
90.85787963867188,-5.137076377868652
83.03016662597656,-6.079883575439453
89.71861267089844,-5.363925933837891
63.272972106933594,-4.635594367980957
85.74566650390625,-5.6188740730285645
62.27674865722656,-6.2602219581604
91.60336303710938,-5.708370685577393
67.30290985107422,-6.3499321937561035
57.99412536621094,-6.07197904586792
65.34765625,-6.241021156311035
40.636695861816406,-4.032059669494629
70.2980728149414,-6.676977157592773
61.862247467041016,-6.491409778594971
68.93443298339844,-6.564202308654785
70.00529479980469,-6.7593231201171875
77.31092834472656,-5.87971830368042
41.97599792480469,-5.7444939613342285
52.251258850097656,-4.626575469970703
52.909202575683594,-6.5768513679504395
75.71943664550781,-5.808728218078613
84.36207580566406,-5.116990089416504
70.070068359375,-5.678459167480469
77.17587280273438,-4.912658214569092
84.25595092773438,-5.480330944061279
61.84616470336914,-5.246416091918945
67.94173431396484,-5.483195781707764
55.22258377075195,-6.6016526222229
56.90754699707031,-6.439736366271973
81.00770568847656,-6.144365310668945
74.1313247680664,-6.966270446777344
75.3419418334961,-5.867636203765869
73.39998626708984,-5.9111528396606445
68.06001281738281,-6.8428497314453125
71.131103515625,-5.894533634185791
41.895240783691406,-6.355444431304932
66.53765106201172,-5.77315092086792
81.39842224121094,-5.134550094604492
70.90071105957031,-5.817241191864014
69.36967468261719,-6.965923309326172
37.87589645385742,-6.455474853515625
54.5672492980957,-6.577785491943359
71.10455322265625,-4.958554744720459
52.80793380737305,-6.702817440032959
61.17451095581055,-4.580815315246582
53.81340408325195,-5.161619663238525
72.15341186523438,-5.778120517730713
51.68827438354492,-6.768762111663818
52.739524841308594,-5.025020122528076
54.281394958496094,-6.636211395263672
64.28465270996094,-6.95888614654541
60.629058837890625,-5.743050575256348
67.67254638671875,-5.634952068328857
46.46406555175781,-6.841990947723389
57.626502990722656,-6.900355815887451
34.93800354003906,-6.417735576629639
42.5554313659668,-4.4959025382995605
59.13319778442383,-5.765935897827148
43.47248840332031,-6.230047702789307
45.644256591796875,-4.766257286071777
60.11393356323242,-5.200625419616699
69.9898681640625,-5.938514709472656
67.39320373535156,-3.6502346992492676
31.37348175048828,-3.8089473247528076
32.47801971435547,-6.209222316741943
45.24094772338867,-4.682165145874023
27.733388900756836,-5.587332248687744
56.04976272583008,-3.1669692993164062
54.06746292114258,-5.268628120422363
43.0918083190918,-4.826267242431641
50.61246871948242,-3.8172409534454346
47.42156219482422,-6.239940166473389
36.84046173095703,-4.242292404174805
50.38902282714844,-3.5958454608917236
36.686275482177734,-5.958613872528076
27.427562713623047,-6.084300994873047
51.975303649902344,-4.641247749328613
16.44574737548828,-5.275861740112305
47.8701057434082,-3.419656753540039
62.73088073730469,-4.072261810302734
47.46843338012695,-4.505549907684326
59.0058479309082,-3.0003113746643066
55.37309265136719,-5.181735038757324
41.171051025390625,-6.278866767883301
43.04416275024414,-4.908447265625
34.599998474121094,-6.10225772857666
31.61458969116211,-3.5443763732910156
43.243133544921875,-4.3637166023254395
43.962398529052734,-3.534734010696411
41.363677978515625,-4.455273628234863
34.00840759277344,-5.984953880310059
50.63202667236328,-4.757702827453613
33.828704833984375,-6.4754815101623535
32.16428756713867,-5.974776744842529
36.973175048828125,-5.753819942474365
42.427520751953125,-4.636195182800293
28.4096736907959,-3.3966431617736816
31.849084854125977,-3.5290088653564453
38.261741638183594,-4.154477596282959
41.2213249206543,-4.150354862213135
34.1669807434082,-3.7079031467437744
33.57888412475586,-5.462395668029785
27.663047790527344,-5.5858306884765625
23.043107986450195,-5.08106803894043
32.524269104003906,-5.978614330291748
35.704566955566406,-4.069983005523682
29.423828125,-3.288564443588257
41.76953125,-2.8927175998687744
22.366626739501953,-5.259364604949951
37.436405181884766,-2.1533238887786865
22.38128662109375,-4.617983818054199
33.653404235839844,-2.106508731842041
31.817100524902344,-2.0246167182922363
38.34160232543945,-3.716322183609009
17.698076248168945,-4.973808765411377
28.56531524658203,-3.109524726867676
22.885578155517578,-5.34446382522583
33.70832824707031,-3.841402769088745
27.849018096923828,-2.5796923637390137
27.851022720336914,-3.156959056854248
13.712797164916992,-5.66201639175415
27.34798240661621,-2.812807321548462
45.74564743041992,-1.641227126121521
29.982765197753906,-1.415765404701233
29.565628051757812,-3.21461820602417
17.780000686645508,-4.87440299987793
27.152082443237305,-2.9056692123413086
25.898168563842773,-0.7836570143699646
19.807437896728516,-2.069308042526245
29.883195877075195,-1.456996202468872
25.92220687866211,-2.666393518447876
22.009502410888672,-2.3742332458496094
16.125391006469727,-1.4560073614120483
20.834760665893555,-2.0540771484375
24.683490753173828,-0.7264439463615417
27.310272216796875,-1.1995950937271118
17.79311752319336,-2.039109945297241
30.85599136352539,-0.8123178482055664
24.219444274902344,-1.7297085523605347
30.92462158203125,-3.1966986656188965
27.314903259277344,-0.8832588791847229
16.542940139770508,-4.427624702453613
24.943927764892578,-1.990144968032837
31.9362735748291,-1.6778042316436768
30.876869201660156,-0.30906814336776733
25.80367660522461,-1.2637923955917358
28.112003326416016,-0.9700262546539307
31.7375545501709,-0.746338963508606
27.186220169067383,-1.0220955610275269
27.428058624267578,-2.8624653816223145
32.73999786376953,-0.3521873950958252
25.667316436767578,-0.21206502616405487
26.157255172729492,-0.8903484344482422
31.64289093017578,-0.31676286458969116
15.653129577636719,0.1644715666770935
30.12975311279297,-0.643849790096283
34.733848571777344,-0.16179490089416504
21.576915740966797,-1.9512507915496826
30.489727020263672,-0.3979571461677551
17.928266525268555,-1.619019865989685
22.290515899658203,-0.7387147545814514
25.48773193359375,-2.595771312713623
18.181358337402344,-1.3135910034179688
29.580379486083984,0.15359362959861755
10.986526489257812,-3.3968286514282227
35.38584899902344,-1.2160972356796265
21.10742950439453,-0.4893092215061188
20.492948532104492,-0.2861157953739166
9.435542106628418,-2.37428879737854
32.112388610839844,-2.140353202819824
7.820474624633789,-3.014051914215088
19.979209899902344,-1.7647534608840942
16.998245239257812,-0.297432005405426
23.945621490478516,-1.711342453956604
18.27118492126465,-1.348644495010376
27.938013076782227,-0.7403137683868408
20.450115203857422,-1.87665593624115
19.09874725341797,0.3657056391239166
16.628488540649414,-0.03190198540687561
29.880603790283203,0.47271278500556946
22.95018768310547,-0.4478307366371155
23.301780700683594,-0.6341264843940735
31.01047706604004,-0.6590101718902588
13.483423233032227,-0.1959676742553711
24.705440521240234,-0.15833428502082825
11.476221084594727,-2.694459915161133
14.098638534545898,0.18370288610458374
16.96221160888672,-0.8239992260932922
3.9837076663970947,-2.637957811355591
11.469049453735352,0.14592590928077698
5.00962495803833,-1.3896739482879639
6.903352737426758,-2.833592653274536
28.827983856201172,0.24778279662132263
38.511104583740234,0.054184362292289734
31.120328903198242,0.547802746295929
20.49897575378418,-0.9178963899612427
26.251468658447266,-0.11927011609077454
28.63253402709961,0.24223977327346802
15.180027961730957,0.5521265268325806
13.256877899169922,-0.9467133283615112
20.1168212890625,-0.9073787331581116
