episode,reward,action_entropy,z_norm,actions
1,-266.5,1.6092132329940796,2.8622497841715813,"Counter({4: 4, 3: 4, 1: 4, 0: 3, 2: 1})"
2,-328.6,1.609239101409912,2.7965727827765723,"Counter({1: 6, 3: 5, 4: 5, 2: 4, 0: 2})"
3,-1561.3,1.6092256307601929,2.78672877322422,"Counter({0: 43, 2: 40, 3: 35, 4: 32, 1: 28})"
4,-1147.6,1.6079031229019165,2.4468786897866623,"Counter({0: 27, 1: 24, 3: 22, 4: 22, 2: 20})"
5,-377.3,1.6004252433776855,2.4919390311607947,"Counter({1: 13, 0: 12, 4: 6, 3: 5, 2: 3})"
6,-406.2,1.5890512466430664,2.338049265471372,"Counter({1: 10, 4: 7, 2: 6, 0: 5, 3: 5})"
7,-816.3,1.4377847909927368,2.6880492127944375,"Counter({0: 44, 2: 25, 1: 19, 3: 15, 4: 4})"
8,-289.4,0.8807157874107361,2.945938020486098,"Counter({0: 39, 2: 12, 1: 11, 3: 3})"
9,-12.699999999999989,0.4773102402687073,2.514727283091772,"Counter({0: 74, 1: 5, 2: 4, 3: 1})"
10,-8.900000000000006,0.10343147069215775,2.1481915620657115,"Counter({0: 64, 1: 1})"
11,-5.0,0.07009773701429367,2.1358678405101483,Counter({0: 65})
12,-8.900000000000006,0.08005601912736893,2.134384558751033,"Counter({0: 64, 1: 1})"
13,6.099999999999994,0.07079830765724182,2.1044770411082676,"Counter({0: 69, 1: 1})"
14,6.099999999999994,0.09170931577682495,2.0626618691853116,"Counter({0: 69, 1: 1})"
15,-40.69999999999999,0.12693668901920319,1.9786317878299289,"Counter({0: 57, 1: 4, 2: 2})"
16,-6.800000000000011,0.2619509994983673,1.9578300940023887,"Counter({0: 68, 1: 3, 2: 3})"
17,-7.400000000000006,0.3037852644920349,2.1132784830896476,"Counter({0: 69, 1: 4, 2: 3})"
18,-23.0,0.319707989692688,2.0318493696108257,"Counter({0: 65, 2: 4, 1: 4})"
19,-37.400000000000006,0.2944210469722748,2.0755568598255967,"Counter({0: 59, 1: 4, 2: 3})"
20,-54.80000000000001,0.27121391892433167,2.0123407052409266,"Counter({0: 55, 1: 6, 2: 1})"
21,-59.30000000000001,0.3229198455810547,2.0820796927437186,"Counter({0: 55, 2: 6, 1: 3})"
22,-4.400000000000006,0.2519380748271942,2.0398574454443796,"Counter({0: 67, 2: 3})"
23,-53.900000000000006,0.31162816286087036,1.9360289164443514,"Counter({0: 58, 2: 7, 1: 2})"
24,-32.30000000000001,0.2418077439069748,1.980396698559484,"Counter({0: 58, 1: 3, 2: 1})"
25,-75.2,0.2936744689941406,2.0105682080611587,"Counter({0: 53, 1: 7, 2: 4})"
26,-29.900000000000006,0.30380234122276306,1.9678642665836172,"Counter({0: 63, 1: 5, 2: 3})"
27,-50.599999999999994,0.3335878551006317,1.934176960161754,"Counter({0: 60, 1: 7, 2: 3})"
28,-33.5,0.3819984495639801,2.1341866387261286,"Counter({0: 63, 1: 5, 2: 4})"
29,-58.400000000000006,0.4043983817100525,2.0265929163366123,"Counter({0: 58, 2: 6, 1: 5})"
30,-93.5,0.4948325455188751,2.070364294602321,"Counter({0: 52, 1: 9, 2: 4})"
31,-95.9,0.5715968012809753,2.0068322136288597,"Counter({0: 50, 2: 8, 1: 5})"
32,-231.79999999999998,0.7214117050170898,1.8616842372076852,"Counter({0: 47, 1: 11, 2: 9, 3: 3})"
33,-218.5,0.6796208024024963,1.9380933565478171,"Counter({0: 42, 1: 8, 2: 8, 3: 4})"
34,-180.8,0.7247985601425171,2.0507917015841515,"Counter({0: 47, 1: 8, 2: 8, 3: 3})"
35,-225.2,0.8050387501716614,1.9535548244753191,"Counter({0: 42, 1: 12, 2: 5, 3: 3})"
36,-132.2,0.8537728190422058,1.8700468463557107,"Counter({0: 54, 1: 8, 2: 5, 3: 3})"
37,-369.9,1.0469558238983154,1.968951954160418,"Counter({0: 41, 2: 15, 1: 9, 3: 5})"
38,-126.4,1.329380750656128,2.0381087202292223,"Counter({1: 6, 2: 5, 0: 2})"
39,-148.2,1.2687427997589111,2.03687002658844,"Counter({1: 7, 2: 5, 0: 2, 3: 1})"
40,-137.1,1.2296407222747803,2.5653863549232483,"Counter({2: 6, 1: 3, 3: 1})"
41,-127.0,1.2332741022109985,1.922802746295929,"Counter({1: 5, 2: 5})"
42,-127.9,1.2181990146636963,2.0390031933784485,"Counter({2: 6, 1: 4})"
43,-135.1,1.2101175785064697,1.9533621788024902,"Counter({2: 8, 1: 2})"
44,-164.7,1.0851725339889526,1.8049677908420563,"Counter({1: 7, 2: 7, 3: 1, 0: 1})"
45,-191.89999999999998,1.1475883722305298,1.8835600733757019,"Counter({2: 5, 3: 5, 1: 4, 0: 1})"
46,-174.60000000000002,1.115791916847229,2.174560136265225,"Counter({1: 10, 2: 5, 0: 2, 3: 1})"
47,-265.9,1.160098671913147,1.9534085626187532,"Counter({1: 8, 3: 6, 2: 6, 0: 3})"
48,-235.1,1.2203054428100586,2.0202426220241345,"Counter({2: 8, 1: 5, 3: 5, 0: 1})"
49,-301.9,1.2374838590621948,2.0651671635477165,"Counter({3: 9, 2: 7, 1: 2, 0: 1})"
50,-185.8,1.258260726928711,1.865532573312521,"Counter({2: 8, 1: 4, 3: 3, 0: 1})"
51,-175.8,1.265860676765442,1.9126285235087077,"Counter({1: 6, 3: 4, 2: 3, 0: 2})"
52,-222.2,1.2639470100402832,2.0018956065177917,"Counter({2: 7, 3: 5, 1: 5, 0: 1})"
