episode,reward,action_entropy,z_norm,actions
1,-419.40000000000003,1.6085087060928345,3.1176853905553403,"Counter({4: 8, 2: 8, 3: 3, 1: 2, 0: 2})"
2,-976.7999999999997,1.6086621284484863,2.7804761848064383,"Counter({0: 25, 4: 21, 1: 21, 2: 19, 3: 13})"
3,-1016.0999999999998,1.6033414602279663,2.6093709527856053,"Counter({0: 24, 3: 21, 4: 20, 1: 19, 2: 17})"
4,-1027.3000000000002,1.2953803539276123,3.4113662034273147,"Counter({0: 49, 3: 27, 2: 26, 1: 16, 4: 2})"
5,-841.6999999999999,1.1944342851638794,3.8824712886954797,"Counter({0: 24, 2: 19, 3: 12, 1: 11})"
6,-359.4,1.0874239206314087,2.9919992262317288,"Counter({0: 32, 1: 16, 2: 12, 3: 2})"
7,-103.5,0.48675286769866943,2.767678946715135,"Counter({0: 52, 1: 6, 2: 5, 3: 2})"
8,-13.699999999999989,0.17236600816249847,2.273502430549035,"Counter({0: 63, 2: 2})"
9,-8.900000000000006,0.06584885716438293,2.1079148897757896,"Counter({0: 64, 2: 1})"
10,-14.0,0.028484081849455833,2.1594741738611654,Counter({0: 62})
11,-14.0,0.015507395379245281,2.1816638631205403,Counter({0: 62})
12,-14.0,0.011218475177884102,2.1110912599871234,Counter({0: 62})
13,10.0,0.014135705307126045,2.1476585490362985,Counter({0: 70})
14,-17.900000000000006,0.019934263080358505,2.039452277844952,"Counter({0: 61, 2: 1})"
15,10.0,0.005988393910229206,2.0392483583518435,Counter({0: 70})
16,-5.0,0.012527795508503914,2.0359559389261097,Counter({0: 65})
17,-5.0,0.0212223082780838,2.1845516058114858,Counter({0: 65})
18,-14.0,0.003971870057284832,2.0720428439878646,Counter({0: 62})
19,10.0,0.011350038461387157,2.1530209609440396,Counter({0: 70})
20,-14.0,0.03092327155172825,2.1329386349647277,Counter({0: 62})
21,10.0,0.04042121395468712,1.9711612147944315,Counter({0: 70})
22,10.0,0.03375694900751114,1.9931537645203727,Counter({0: 70})
23,-14.0,0.02887953817844391,2.1563684863428914,Counter({0: 62})
24,-13.699999999999989,0.05080879107117653,2.0924959522027238,"Counter({0: 63, 2: 2})"
25,6.099999999999994,0.04034211114048958,1.9928732897554124,"Counter({0: 69, 2: 1})"
26,-17.900000000000006,0.01982823759317398,2.154041974775253,"Counter({0: 61, 2: 1})"
27,10.0,0.02413797192275524,2.0215457098824636,Counter({0: 70})
28,6.099999999999994,0.0719926729798317,2.036250289848873,"Counter({0: 69, 2: 1})"
29,-5.0,0.05473041906952858,1.954673094015855,Counter({0: 65})
30,-28.400000000000006,0.0984642282128334,2.03801719796273,"Counter({0: 59, 2: 3})"
31,10.0,0.045080848038196564,2.0538210085460116,Counter({0: 70})
32,6.099999999999994,0.0591733381152153,1.9633687504700252,"Counter({0: 69, 2: 1})"
33,-51.19999999999999,0.14031139016151428,1.9490626041705792,"Counter({0: 58, 2: 7})"
34,-14.300000000000011,0.1785157173871994,1.9823049394523395,"Counter({0: 64, 2: 3, 1: 1})"
35,-11.0,0.1652197539806366,1.872540715762547,"Counter({0: 66, 2: 4})"
36,-35.599999999999994,0.22358837723731995,1.9238387840134756,"Counter({0: 62, 2: 6, 1: 2})"
37,-103.7,0.32584255933761597,1.8680814870766231,"Counter({0: 54, 2: 9, 1: 7})"
38,-143.6,0.5356581211090088,1.9663059576865165,"Counter({0: 47, 2: 13, 1: 2})"
39,-118.4,0.522270679473877,1.7992824153466658,"Counter({0: 50, 2: 10, 1: 6})"
40,-105.8,0.6138437390327454,1.9760445915622475,"Counter({0: 62, 2: 11, 1: 8})"
41,-156.5,0.5317806005477905,1.8343395137075167,"Counter({0: 49, 2: 14, 1: 4})"
42,-273.20000000000005,0.795300304889679,1.879723620030188,"Counter({0: 35, 2: 15, 1: 12})"
43,-325.4,0.9408890008926392,1.8228368603266203,"Counter({0: 35, 2: 19, 1: 11})"
44,-142.9,1.1162668466567993,2.1148927892957414,"Counter({1: 8, 2: 5, 0: 1})"
45,-232.3,0.9243938326835632,1.887722909450531,"Counter({1: 16, 2: 6, 0: 3})"
46,-162.4,0.7900530099868774,2.066615707734052,"Counter({1: 11, 2: 4, 0: 2})"
47,-127.9,0.8299620747566223,1.9484927535057068,"Counter({2: 6, 1: 4})"
48,-127.0,0.9671844244003296,1.812291431427002,"Counter({2: 5, 1: 5})"
49,-161.8,0.9142158031463623,1.861217212677002,"Counter({1: 11, 2: 3, 0: 1})"
50,-127.9,1.037471890449524,1.973217988014221,"Counter({1: 6, 2: 4})"
51,-186.39999999999998,0.8436576724052429,2.0913765809752722,"Counter({1: 12, 2: 7, 0: 3})"
52,-151.9,1.0222066640853882,1.9999487570353918,"Counter({1: 10, 2: 3, 0: 1})"
53,-153.3,1.0398130416870117,1.672780655324459,"Counter({1: 7, 2: 6, 0: 2, 3: 1})"
54,-295.2,0.9391258955001831,1.996239266087932,"Counter({1: 14, 2: 13, 0: 3, 3: 1})"
55,-217.0,0.9551057815551758,1.9840541391661672,"Counter({2: 14, 1: 10, 0: 9})"
56,-259.9,0.958638608455658,2.0627617955207826,"Counter({2: 16, 1: 10, 0: 4})"
57,-186.1,1.0075887441635132,1.9179036241990548,"Counter({2: 13, 0: 7, 1: 7})"
58,-207.59999999999997,1.0544387102127075,2.189608091657812,"Counter({2: 13, 1: 5, 0: 3, 3: 1})"
59,-187.0,1.0659819841384888,2.172824357946714,"Counter({1: 10, 2: 10, 0: 4})"
60,-223.9,1.0084260702133179,1.8759021350315639,"Counter({2: 14, 1: 11, 0: 10})"
61,-250.90000000000003,1.0421198606491089,2.0370284696904624,"Counter({2: 15, 0: 13, 1: 13})"
62,-349.9,0.9556717276573181,1.9474595119786817,"Counter({2: 24, 0: 13, 1: 6})"
63,-232.60000000000002,1.0514074563980103,1.959682172344577,"Counter({2: 17, 0: 8, 1: 6})"
64,-385.8,0.8493869304656982,2.242564909160137,"Counter({1: 21, 2: 13, 0: 13, 3: 1})"
65,-550.7,0.8153378367424011,1.9353420966762607,"Counter({1: 28, 0: 18, 2: 11, 3: 2})"
66,-264.0,0.9152863621711731,2.1476566129260592,"Counter({0: 17, 2: 17, 1: 10, 3: 1})"
67,-217.3,0.9856817126274109,2.1715145135412413,"Counter({0: 23, 2: 18, 1: 8})"
68,-332.59999999999997,0.8011937737464905,2.1076094234983125,"Counter({0: 16, 2: 16, 1: 14, 3: 2})"
69,-262.2,1.0429760217666626,2.248818921076285,"Counter({2: 14, 1: 12, 0: 10, 3: 1})"
70,-278.79999999999995,1.0898394584655762,2.1330182291567326,"Counter({1: 14, 2: 8, 0: 7, 3: 3})"
71,-403.0,0.8596181869506836,2.233812741935253,"Counter({1: 25, 0: 13, 2: 10})"
72,-434.3,0.8194050192832947,2.1447587647336595,"Counter({1: 25, 0: 14, 2: 6, 3: 2})"
73,-534.7,0.8355664610862732,2.1286691427230835,"Counter({1: 28, 0: 12, 3: 3, 2: 3})"
74,-322.0,0.8952665328979492,2.0221912447287114,"Counter({0: 20, 1: 19, 2: 7, 3: 3})"
75,-149.0,1.3362241983413696,2.2427677392959593,"Counter({1: 7, 3: 2, 2: 1})"
