episode,reward,action_entropy,z_norm,actions
1,-195.47619047619048,1.608078956604004,3.0693594217300415,"Counter({1: 3, 2: 3, 3: 2, 4: 2})"
2,-1161.0750000000003,1.608155608177185,3.090238692505019,"Counter({4: 25, 0: 24, 2: 23, 1: 21, 3: 19})"
3,-773.3394366197185,1.606200933456421,2.4481097327338324,"Counter({0: 21, 2: 15, 1: 15, 4: 15, 3: 15})"
4,-470.53571428571433,1.603079915046692,2.20149525123484,"Counter({4: 9, 2: 7, 3: 7, 0: 6, 1: 5})"
5,-310.9957746478873,1.6033344268798828,2.0786266607396744,"Counter({4: 5, 3: 4, 1: 4, 2: 3, 0: 1})"
6,-485.9045454545456,1.6012712717056274,2.1821282505989075,"Counter({0: 14, 4: 9, 1: 9, 2: 8, 3: 8})"
7,-192.79545454545456,1.5960339307785034,2.2471642891565957,"Counter({1: 4, 3: 4, 2: 4, 0: 2, 4: 1})"
8,-372.97142857142865,1.5898995399475098,2.1993367850780485,"Counter({4: 7, 0: 4, 3: 4, 1: 3, 2: 2})"
9,-199.79318181818184,1.5874518156051636,2.0047027230262757,"Counter({1: 4, 3: 3, 4: 2, 2: 1})"
10,-372.0477272727273,1.5756677389144897,1.862366041966847,"Counter({3: 13, 2: 5, 1: 4, 4: 4, 0: 2})"
11,-857.8522727272729,1.5191528797149658,1.9553139412403107,"Counter({0: 27, 3: 26, 2: 19, 1: 15, 4: 13})"
12,-343.9591549295774,1.4479846954345703,2.0115012978062485,"Counter({2: 10, 3: 8, 0: 8, 4: 5, 1: 2})"
13,-656.225,1.3530185222625732,1.8779815773706179,"Counter({3: 25, 0: 22, 2: 15, 1: 7, 4: 5})"
14,-593.295238095238,1.2488962411880493,2.059202736332303,"Counter({3: 22, 0: 11, 2: 6, 1: 2, 4: 1})"
15,-1087.9090909090908,1.226043462753296,1.8877868657762353,"Counter({3: 42, 0: 32, 2: 16, 1: 11, 4: 9})"
16,-1184.9454545454541,1.3043409585952759,1.9536774655183156,"Counter({0: 52, 3: 44, 4: 22, 2: 19, 1: 7})"
17,-1612.845774647888,1.4204879999160767,1.8918161668233424,"Counter({0: 39, 4: 38, 2: 32, 3: 25, 1: 15})"
18,-583.95,1.2923208475112915,2.0598605956350053,"Counter({4: 13, 0: 6, 2: 4, 3: 3, 1: 2})"
19,-338.2676056338028,1.1892255544662476,2.0190383046865463,"Counter({4: 6, 2: 4, 3: 3, 1: 2, 0: 1})"
20,-404.3042253521127,1.086984634399414,1.9501071603674638,"Counter({4: 8, 2: 6, 1: 2, 0: 2, 3: 1})"
21,-364.67816901408446,1.0748865604400635,2.0830477833747865,"Counter({4: 7, 2: 2, 3: 1})"
22,-916.2142857142857,1.0352673530578613,1.8852700392405193,"Counter({4: 22, 2: 5, 0: 3, 1: 2, 3: 1})"
23,-400.8090909090909,1.0424373149871826,1.97156503200531,"Counter({4: 8, 2: 1, 3: 1})"
24,-509.66136363636355,1.1153544187545776,1.8861770153045654,"Counter({4: 11, 2: 8, 0: 4, 1: 2})"
25,-636.3863636363636,1.3377255201339722,1.975341660005075,"Counter({4: 14, 2: 8, 0: 3, 3: 1, 1: 1})"
